Latitude,temperature_2m_min,pressure_msl,wind_direction_10m_dominant,Longitude,precipitation_probability_max,temperature_2m_max,TP
5.5,27.9,1010.1,216,77.875,81,28.4,16.97227721290348
5.5,27.8,1010.1,228,78.125,98,28.0,17.078908960060136
5.5,27.8,1010.1041666666666,217,78.375,97,28.1,17.124604316416065
5.5,27.6,1010.0833333333334,213,78.625,100,28.0,17.17581257280751
5.5,27.5,1010.0625,210,78.875,100,28.1,17.23253372923446
5.5,27.9,1010.0833333333334,213,79.125,93,28.2,17.29221685514475
5.5,27.9,1010.05,215,79.375,94,28.4,17.354861950538375
5.5,27.5,1010.025,229,79.625,100,28.0,16.532701265487983
5.5,27.8,1009.9791666666666,217,79.875,100,28.1,14.825734799993576
5.5,27.5,1009.9791666666666,214,80.125,100,28.0,13.994252321634152
5.5,27.2,1009.9583333333334,210,80.375,99,28.1,14.038253830409708
5.5,27.9,1009.9375,214,80.625,97,28.2,14.075656621796083
5.5,27.8,1009.8833333333332,214,80.875,100,28.2,14.106460695793285
5.5,27.2,1009.8458333333332,230,81.125,100,28.0,14.133497614650592
5.5,27.6,1009.825,216,81.375,100,28.1,14.156767378368007
5.5,27.5,1009.7666666666668,214,81.625,100,28.1,14.17747566087245
5.5,27.8,1009.7375,210,81.875,97,28.1,14.195622462163918
5.5,27.5,1009.7041666666668,214,82.125,100,28.2,14.21245341258119
5.5,27.6,1009.6708333333332,214,82.375,97,28.1,14.227968512124264
5.5,27.4,1009.6333333333332,231,82.625,100,28.0,14.24288302687366
5.5,27.6,1009.625,215,82.875,90,28.0,14.257196956829375
5.5,27.5,1009.6,214,83.125,97,28.1,14.271290503640838
5.5,27.5,1009.5791666666668,210,83.375,100,28.1,14.28516366730805
5.5,27.5,1009.575,214,83.625,100,28.1,14.298924842361227
5.5,27.2,1009.575,213,83.875,94,28.0,14.312574028800372
5.5,27.4,1009.5833333333334,231,84.125,100,28.0,14.265529012208988
5.5,27.5,1009.5833333333334,215,84.375,94,28.0,14.15778979258707
5.5,27.5,1009.5666666666666,213,84.625,100,28.0,14.170894507877184
5.5,27.5,1009.5708333333332,210,84.875,97,28.1,10.03484482326548
5.5,27.6,1009.5833333333334,214,85.125,100,28.0,10.03484482326548
5.5,27.0,1009.5916666666668,212,85.375,97,28.0,10.03484482326548
5.5,27.4,1009.6125,231,85.625,100,28.0,10.03484482326548
5.5,27.5,1009.6541666666668,215,85.875,92,28.0,10.03484482326548
5.5,27.5,1009.6666666666666,212,86.125,100,28.0,10.03484482326548
5.5,27.8,1009.6833333333334,209,86.375,100,28.1,10.03484482326548
5.5,27.6,1009.7166666666668,214,86.625,100,28.0,10.03484482326548
5.5,27.2,1009.7375,211,86.875,100,28.0,10.03484482326548
5.5,27.1,1009.7416666666668,231,87.125,100,28.0,10.03484482326548
5.5,27.5,1009.7583333333332,215,87.375,90,28.0,10.03484482326548
5.5,27.5,1009.75,210,87.625,99,28.1,10.03484482326548
5.5,27.5,1009.7583333333332,209,87.875,100,28.1,10.03484482326548
5.5,27.8,1009.7708333333334,213,88.125,99,28.1,10.03484482326548
5.5,26.8,1009.7916666666666,211,88.375,100,28.0,10.03484482326548
5.5,27.1,1009.8166666666666,232,88.625,100,28.0,10.03484482326548
5.75,27.5,1010.1541666666668,215,68.875,94,28.0,10.03484482326548
5.75,27.6,1010.1625,210,69.125,100,28.2,15.57055051117429
5.75,27.6,1010.1625,208,69.375,100,28.2,15.613156907387731
5.75,27.8,1010.1541666666668,214,69.625,94,28.2,15.664105826239398
5.75,26.5,1010.1166666666668,212,69.875,100,28.1,15.704998350584312
5.75,27.0,1010.1,232,70.125,100,28.0,15.93889467874972
5.75,27.6,1010.1125,215,70.375,94,28.0,15.990937453199551
5.75,27.8,1010.125,210,70.625,100,28.2,16.045094923590185
5.75,27.8,1010.1125,209,70.875,97,28.4,16.188888562574366
5.75,27.8,1010.1166666666668,215,71.125,94,28.2,16.148475083000296
5.75,26.1,1010.1416666666668,213,71.375,97,28.1,16.00882110873652
5.75,27.1,1010.1625,232,71.625,100,28.1,15.886129216520716
5.75,27.8,1010.1625,216,71.875,94,28.0,15.977283074566234
5.75,27.9,1010.1666666666666,211,72.125,100,28.2,15.955632473416069
5.75,27.9,1010.2041666666668,209,72.375,98,28.5,15.898031672923016
5.75,27.5,1010.2125,217,72.625,99,28.2,16.14037681982071
5.75,26.2,1010.2208333333332,214,72.875,100,28.2,16.49668838241556
5.75,27.2,1010.2416666666668,233,73.125,100,28.1,14.699547414053892
5.75,27.9,1010.2458333333334,216,73.375,90,28.1,10.763692305843051
5.75,28.0,1010.25,212,73.625,100,28.5,8.80391769031883
5.75,28.0,1010.2625,209,73.875,94,28.5,8.85245294030723
5.75,27.5,1010.2666666666668,217,74.125,99,28.5,8.88330167140708
5.75,26.5,1010.2333333333332,215,74.375,100,28.2,8.862221594455969
5.75,27.5,1010.225,234,74.625,100,28.2,8.899316131034603
5.75,28.0,1010.2208333333332,217,74.875,87,28.2,8.82177576832396
5.75,28.0,1010.2416666666668,212,75.125,97,28.6,8.812977435585365
5.75,28.0,1010.2083333333334,208,75.375,92,28.6,8.878891166197105
5.75,27.6,1010.2083333333334,217,75.625,100,28.5,8.875728224332285
5.75,26.5,1010.175,216,75.875,100,28.2,8.940072427695998
5.75,27.2,1010.1375,234,76.125,100,28.2,9.004504041398771
5.75,28.0,1010.15,217,76.375,84,28.4,9.001205373747204
5.75,28.1,1010.125,213,76.625,94,28.6,10.675094138082388
5.75,28.1,1010.1,209,76.875,97,28.6,14.34663155674676
5.75,27.8,1010.1,218,77.125,100,28.6,16.284892112370713
5.75,26.9,1010.0791666666668,217,77.375,100,28.5,16.414573658647008
5.75,27.6,1010.0708333333332,242,77.625,100,28.2,16.614179494405715
5.75,27.5,1010.0625,234,77.875,100,28.2,16.7102455261006
5.75,27.5,1010.05,255,78.125,100,28.5,16.816877273257255
5.75,27.5,1010.0375,275,78.375,100,28.5,16.946849044690207
5.75,27.1,1010.0625,277,78.625,100,28.4,17.082333716158676
5.75,27.4,1010.0458333333332,266,78.875,100,28.2,17.041552937686888
5.75,27.5,1010.0208333333334,243,79.125,100,28.2,17.003734128698436
5.75,27.4,1009.9791666666666,236,79.375,100,28.1,16.422446269327455
5.75,27.5,1009.9708333333332,257,79.625,100,28.5,15.806604093282314
5.75,27.4,1009.95,276,79.875,100,28.4,14.94988909155776
5.75,27.5,1010.0083333333332,280,80.125,100,28.2,14.11840661319834
5.75,27.1,1010.0083333333332,267,80.375,100,28.2,14.071487916169652
5.75,27.5,1010.0083333333332,245,80.625,100,28.2,13.933649013336725
5.75,27.2,1009.9375,238,80.875,100,28.2,13.880131598918858
5.75,27.5,1009.9375,259,81.125,100,28.5,13.907168517776164
5.75,27.4,1009.7708333333334,278,81.375,100,28.4,13.94359180811018
5.75,27.1,1009.6875,281,81.625,100,28.2,14.735207770453249
5.75,27.5,1009.6083333333332,267,81.875,100,28.2,15.511108724966745
5.75,27.6,1009.5666666666666,246,82.125,100,28.1,15.527939675384015
5.75,27.5,1009.525,240,82.375,100,28.2,14.908503731086492
5.75,27.6,1009.4958333333334,261,82.625,100,28.5,14.222484439974435
5.75,27.2,1009.525,279,82.875,100,28.5,14.170815607909294
5.75,27.1,1009.4875,281,83.125,100,28.1,14.184909154720756
5.75,27.5,1009.4708333333332,268,83.375,100,28.2,14.261739953583408
5.75,27.4,1009.4666666666668,247,83.625,100,28.1,14.338458763832024
5.75,27.4,1009.4791666666666,242,83.875,100,28.1,14.350618110337711
5.75,27.6,1009.4916666666668,262,84.125,100,28.5,14.302083253812873
5.75,27.5,1009.4791666666666,280,84.375,100,28.4,14.253455137092104
5.75,27.5,1009.4791666666666,281,84.625,100,28.1,14.26385329169992
5.75,27.5,1009.475,268,84.875,100,28.2,10.03484482326548
5.75,27.5,1009.4958333333334,247,85.125,100,28.0,10.03484482326548
5.75,27.2,1009.5125,243,85.375,100,28.1,10.03484482326548
5.75,27.6,1009.5291666666668,263,85.625,100,28.4,10.03484482326548
5.75,27.5,1009.5833333333334,280,85.875,100,28.4,10.03484482326548
5.75,27.2,1009.6041666666666,282,86.125,100,28.1,10.03484482326548
5.75,27.5,1009.6291666666666,268,86.375,97,28.2,10.03484482326548
5.75,27.5,1009.6458333333334,247,86.625,97,28.1,10.03484482326548
5.75,27.5,1009.675,244,86.875,100,28.1,10.03484482326548
5.75,27.5,1009.6791666666668,265,87.125,100,28.1,10.03484482326548
5.75,27.4,1009.6833333333334,281,87.375,100,28.4,10.03484482326548
5.75,27.1,1009.7,283,87.625,100,28.1,10.03484482326548
5.75,27.5,1009.7125,269,87.875,94,28.2,10.03484482326548
5.75,27.5,1009.7375,247,88.125,97,28.1,10.03484482326548
5.75,27.5,1009.7333333333332,246,88.375,100,28.2,10.03484482326548
5.75,27.5,1009.7791666666668,266,88.625,100,28.2,10.03484482326548
6.0,27.2,1010.1458333333334,282,68.875,100,28.4,10.03484482326548
6.0,27.1,1010.15,285,69.125,100,28.1,15.637866499296644
6.0,27.5,1010.1416666666668,270,69.375,89,28.2,15.898637679728914
6.0,27.5,1010.1333333333332,248,69.625,100,28.1,15.94958659858058
6.0,27.5,1010.1125,247,69.875,100,28.2,15.790713255851644
6.0,27.6,1010.0875,268,70.125,100,28.1,15.824843716943198
6.0,27.2,1010.1041666666666,283,70.375,100,28.4,16.05197798185524
6.0,27.1,1010.1083333333332,285,70.625,100,28.1,16.193656924898622
6.0,27.5,1010.0833333333334,271,70.875,94,28.1,16.249880546073346
6.0,27.6,1010.1041666666666,249,71.125,100,28.2,16.20686367255836
6.0,27.4,1010.125,248,71.375,100,28.4,16.06460630435366
6.0,27.4,1010.15,269,71.625,100,28.2,15.94191441213786
6.0,27.5,1010.1166666666668,283,71.875,100,28.2,15.838787995910952
6.0,27.6,1010.1458333333334,285,72.125,100,28.1,15.89399165461358
6.0,27.5,1010.1708333333332,272,72.375,97,28.1,16.107525388245747
6.0,27.5,1010.175,249,72.625,100,28.4,16.349870535143438
6.0,27.2,1010.2208333333332,250,72.875,100,28.5,16.621027095306662
6.0,27.5,1010.2125,272,73.125,100,28.2,14.738731124513365
6.0,27.0,1010.2166666666668,284,73.375,100,28.2,10.702982622763544
6.0,27.2,1010.2208333333332,286,73.625,100,28.1,8.775437380065327
6.0,27.6,1010.2208333333332,274,73.875,90,28.1,8.956095396418714
6.0,27.6,1010.225,249,74.125,100,28.4,8.986944127518564
6.0,27.5,1010.2208333333332,251,74.375,100,28.4,8.867983573364878
6.0,27.6,1010.1958333333332,272,74.625,100,28.4,8.732268597124492
6.0,27.1,1010.2208333333332,285,74.875,100,28.2,8.579799198797405
6.0,27.4,1010.175,286,75.125,100,28.1,8.571000866058812
6.0,27.6,1010.1875,275,75.375,99,28.1,8.705873598908711
6.0,27.5,1010.1625,250,75.625,97,28.4,8.839294474748986
6.0,27.5,1010.1625,252,75.875,100,28.4,8.971263493579636
6.0,27.5,1010.125,273,76.125,100,28.4,9.035695107282413
6.0,27.1,1010.1125,286,76.375,100,28.2,9.032589315857312
6.0,27.1,1010.0791666666668,287,76.625,100,28.1,10.706670956418964
6.0,27.6,1010.0541666666668,277,76.875,100,28.1,14.057940028967373
6.0,27.4,1010.0583333333334,249,77.125,95,28.4,15.920898438284093
6.0,27.5,1010.0541666666668,254,77.375,100,28.2,16.29554618436912
6.0,27.5,1010.0375,273,77.625,100,28.4,16.495152020127826
6.0,27.4,1010.0083333333332,287,77.875,100,28.2,16.51971594556021
6.0,27.4,1010.0,289,78.125,100,28.2,16.639122001531394
6.0,27.8,1010.0041666666666,277,78.375,99,28.2,16.853370188041374
6.0,27.1,1009.9916666666668,250,78.625,100,28.4,16.891352924611102
6.0,27.4,1009.9833333333332,255,78.875,100,28.4,16.753070211240573
6.0,27.5,1009.95,274,79.125,100,28.4,16.071318447487517
6.0,27.4,1009.9125,288,79.375,100,28.2,14.846097633351937
6.0,27.4,1009.9125,290,79.625,100,28.1,14.230255457306791
6.0,27.8,1009.9916666666668,277,79.875,95,28.1,14.223791919352095
6.0,27.5,1010.2583333333332,250,80.375,100,28.4,14.013801796125351
6.0,27.4,1010.0958333333332,255,80.625,100,28.4,13.875962893292424
6.0,27.4,1009.9375,275,81.125,100,28.4,13.693992947518336
6.0,27.5,1009.4041666666668,289,81.375,100,28.2,13.74356976446895
6.0,27.5,1009.4041666666668,291,81.625,100,28.2,14.535185726812015
6.0,27.6,1009.4833333333332,278,81.875,88,28.2,16.068840834547544
6.0,27.5,1009.4166666666666,251,82.125,100,28.4,16.208474894346246
6.0,27.2,1009.3791666666666,256,82.375,100,28.2,14.954087906208123
6.0,27.5,1009.3458333333332,276,82.625,100,28.4,14.268068615096064
6.0,27.4,1009.3583333333332,290,82.875,100,28.2,14.15041702101007
6.0,27.6,1009.3333333333334,293,83.125,100,28.2,14.161485440996117
6.0,27.8,1009.3416666666668,279,83.375,91,28.2,14.301273875054203
6.0,27.6,1009.3541666666666,252,83.625,100,28.5,14.376502845369366
6.0,27.8,1009.3625,256,83.875,100,28.4,14.3871723519416
6.0,27.5,1009.3875,278,84.125,100,28.4,14.397748598317907
6.0,27.5,1009.3916666666668,291,84.375,100,28.4,14.408231584498283
6.0,27.4,1009.3875,293,84.625,100,28.2,14.418629739106102
6.0,27.9,1009.3791666666666,279,84.875,97,28.2,10.03484482326548
6.0,27.5,1009.3875,253,85.125,99,28.5,10.03484482326548
6.0,27.5,1009.4166666666666,256,85.375,100,28.4,10.03484482326548
6.0,27.5,1009.4708333333332,279,85.625,100,28.5,10.03484482326548
6.0,27.5,1009.5083333333332,292,85.875,100,28.4,10.03484482326548
6.0,27.4,1009.5333333333332,293,86.125,100,28.2,10.03484482326548
6.0,27.5,1009.5458333333332,279,86.375,100,28.4,10.03484482326548
6.0,27.5,1009.5666666666666,254,86.625,99,28.5,10.03484482326548
6.0,27.4,1009.6083333333332,257,86.875,100,28.4,10.03484482326548
6.0,27.4,1009.6166666666668,279,87.125,100,28.5,10.03484482326548
6.0,27.5,1009.6291666666666,292,87.375,100,28.4,10.03484482326548
6.0,27.4,1009.6416666666668,293,87.625,100,28.2,10.03484482326548
6.0,27.5,1009.6458333333334,279,87.875,100,28.2,10.03484482326548
6.0,27.5,1009.6625,255,88.125,97,28.4,10.03484482326548
6.0,27.6,1009.6625,257,88.375,100,28.2,10.03484482326548
6.0,27.4,1009.7041666666668,279,88.625,100,28.4,10.03484482326548
6.125,27.6,1009.9916666666668,293,80.125,100,28.4,10.03484482326548
6.125,27.5,1010.2583333333332,293,80.25,100,28.2,10.03484482326548
6.125,27.6,1009.9375,279,80.875,100,28.2,10.03484482326548
6.25,27.5,1010.1333333333332,256,68.875,100,28.2,10.03484482326548
6.25,27.2,1010.1333333333332,256,69.125,100,28.2,15.838942014819787
6.25,27.2,1010.1416666666668,280,69.375,100,28.2,15.975816542182525
6.25,27.6,1010.125,294,69.625,100,28.2,16.026765461034188
6.25,27.4,1010.1125,293,69.875,100,28.2,15.956028883455232
6.25,27.5,1010.0708333333332,280,70.125,100,28.2,16.078296109696765
6.25,27.5,1010.0791666666668,257,70.375,100,28.1,16.208594535542204
6.25,27.5,1010.075,256,70.625,100,28.0,16.251532730173892
6.25,27.2,1010.0791666666668,280,70.875,100,28.1,16.30585144200352
6.25,27.5,1010.0875,295,71.125,100,28.1,16.262834568488532
6.25,27.4,1010.1125,294,71.375,100,28.2,16.12484575368826
6.25,27.5,1010.125,280,71.625,100,28.1,16.00642241487688
6.25,27.4,1010.1166666666668,259,71.875,100,28.0,15.888994167524851
6.25,27.4,1010.1375,257,72.125,100,28.0,15.929895995102363
6.25,27.2,1010.1541666666668,281,72.375,100,28.1,16.281917368385333
6.25,27.2,1010.1708333333332,295,72.625,100,28.1,16.549693634803077
6.25,27.4,1010.1958333333332,294,72.875,100,28.1,16.707793674835543
6.25,27.5,1010.1916666666666,281,73.125,100,28.0,14.858472424849328
6.25,27.4,1010.1958333333332,260,73.375,100,27.9,10.855698643906589
6.25,27.0,1010.2,257,73.625,100,28.0,8.852147264826407
6.25,27.2,1010.1875,281,73.875,100,28.0,8.956799144797829
6.25,27.4,1010.1916666666666,295,74.125,100,28.1,9.034029978709018
6.25,27.5,1010.1916666666666,295,74.375,100,28.1,8.961451527366666
6.25,27.4,1010.1458333333334,281,74.625,100,28.0,8.82573655112628
6.25,27.1,1010.1541666666668,263,74.875,100,28.0,8.73101017520922
6.25,27.2,1010.1541666666668,259,75.125,100,27.9,8.687618423721574
6.25,27.4,1010.1583333333332,283,75.375,100,28.0,8.730154715412391
6.25,27.4,1010.125,296,75.625,100,28.0,8.863575591252665
6.25,27.4,1010.1166666666668,296,75.875,100,28.1,8.997791560021735
6.25,27.1,1010.075,281,76.125,100,28.0,9.064470123662929
6.25,27.2,1010.0708333333332,265,76.375,100,28.0,9.060828427601407
6.25,27.2,1010.025,259,76.625,100,28.0,10.734374163526642
6.25,27.4,1010.0125,285,76.875,100,28.0,12.366876455595468
6.25,27.2,1010.0,297,77.125,100,28.1,12.359070263248777
6.25,27.5,1010.0041666666666,298,77.375,100,28.1,12.581720188149973
6.25,27.2,1009.9958333333334,282,77.625,100,28.0,12.781326023908678
6.25,27.1,1009.9708333333332,267,77.875,100,28.0,14.448422803731996
6.25,27.1,1009.9708333333332,260,78.125,100,28.0,16.442140910441065
6.25,27.4,1009.9375,287,78.375,100,28.1,16.888168293297994
6.25,27.1,1009.925,299,78.625,100,28.1,16.926151029867718
6.25,27.5,1009.9166666666666,299,78.875,100,28.1,16.196767115257714
6.25,27.2,1009.875,281,79.125,100,28.0,15.5284808582444
6.25,27.0,1009.875,270,79.375,100,28.1,14.907826752088033
6.25,27.1,1009.875,261,79.625,100,28.0,14.29198457604289
6.25,27.5,1009.9916666666668,289,80.125,100,28.1,14.131091886690406
6.25,27.1,1010.3875,300,80.625,100,28.2,13.85541408102455
6.25,27.4,1009.8375,300,80.875,100,28.1,13.828013083386598
6.25,27.4,1009.5458333333332,281,81.125,100,28.0,13.800612085748645
6.25,27.0,1009.4041666666668,273,81.375,100,28.1,14.419002680043311
6.25,27.0,1009.4041666666668,262,81.625,100,28.0,15.07588218163226
6.25,27.4,1008.6791666666668,291,81.875,100,28.2,15.86749814397533
6.25,27.1,1009.1958333333332,301,82.125,100,28.1,16.007132203774034
6.25,27.2,1009.1541666666668,302,82.375,100,28.0,14.87072629190347
6.25,27.4,1009.125,281,82.625,100,28.0,14.302688077058972
6.25,27.2,1009.1458333333334,278,82.875,100,28.0,14.20169196337944
6.25,27.0,1009.175,264,83.125,100,27.9,14.905708774756327
6.25,27.1,1009.1875,293,83.375,100,28.0,15.721790119798792
6.25,27.0,1009.2083333333334,302,83.625,100,28.0,15.797019090113954
6.25,27.4,1009.2458333333334,304,83.875,100,28.0,15.112412889511775
6.25,27.4,1009.275,283,84.125,100,28.0,14.426817076151508
6.25,27.0,1009.2875,284,84.375,100,27.9,14.436403709769724
6.25,27.0,1009.2875,269,84.625,100,27.8,14.446011753074618
6.25,27.0,1009.2875,296,84.875,100,27.9,10.03484482326548
6.25,27.0,1009.3,305,85.125,100,28.0,10.03484482326548
6.25,27.1,1009.3333333333334,307,85.375,100,27.9,10.03484482326548
6.25,27.1,1009.3875,285,85.625,100,27.9,10.03484482326548
6.25,27.0,1009.4083333333332,296,85.875,100,27.6,10.03484482326548
