Latitude,temperature_2m_min,pressure_msl,wind_direction_10m_dominant,Longitude,precipitation_probability_max,temperature_2m_max,TP
5.25,28.5,1010.2916666666666,205,81.125,97,29.1,9.332389918727108
5.25,28.2,1010.2125,235,81.375,100,29.2,9.332389918727108
5.25,28.0,1010.1458333333334,274,81.625,90,29.0,9.332389918727108
5.25,28.0,1010.0875,280,81.875,100,29.0,9.332389918727108
5.25,27.8,1010.0625,270,82.125,100,28.9,9.332389918727108
5.25,28.0,1010.0375,227,82.375,97,28.8,9.332389918727108
5.25,28.2,1010.025,206,82.625,99,29.1,9.332389918727108
5.25,28.1,1010.025,237,82.875,100,29.2,9.332389918727108
5.25,28.0,1010.0458333333332,276,83.125,97,29.1,9.332389918727108
5.25,28.0,1010.0458333333332,280,83.375,100,29.0,9.332389918727108
5.25,27.6,1010.0458333333332,270,83.625,100,29.0,9.332389918727108
5.25,28.0,1010.0541666666668,227,83.875,100,28.9,9.332389918727108
5.25,28.5,1010.0791666666668,209,84.125,100,29.0,9.332389918727108
5.25,27.8,1010.0916666666668,235,84.375,100,29.2,9.332389918727108
5.25,28.0,1010.1,277,84.625,100,29.2,9.332389918727108
5.25,28.4,1010.0666666666666,280,84.875,99,29.1,9.332389918727108
5.25,27.8,1010.1,270,85.125,100,29.0,9.332389918727108
5.25,27.9,1010.1291666666666,228,85.375,100,28.6,9.332389918727108
5.25,28.2,1010.1458333333334,210,85.625,98,29.0,9.332389918727108
5.25,27.9,1010.1541666666668,238,85.875,100,28.9,9.332389918727108
5.25,28.0,1010.1541666666668,278,86.125,100,29.1,9.332389918727108
5.25,28.0,1010.1666666666666,279,86.375,100,29.0,9.332389918727108
5.25,27.5,1010.1416666666668,270,86.625,100,29.0,9.332389918727108
5.25,28.0,1010.125,228,86.875,100,28.5,9.332389918727108
5.25,28.4,1010.1541666666668,211,87.125,99,28.9,9.332389918727108
5.25,27.9,1010.15,241,87.375,100,28.6,9.332389918727108
5.25,27.8,1010.1416666666668,277,87.625,100,29.0,9.332389918727108
5.25,28.0,1010.1291666666666,279,87.875,100,29.0,9.332389918727108
5.25,27.5,1010.1375,271,88.125,100,29.1,9.332389918727108
5.25,27.9,1010.1291666666666,228,88.375,100,28.5,9.332389918727108
5.25,28.0,1010.1291666666666,211,88.625,100,28.8,9.332389918727108
5.5,27.5,1010.775,242,68.875,100,28.8,9.332389918727108
5.5,27.5,1010.7458333333334,277,69.125,100,29.0,11.855095789513031
5.5,28.0,1010.75,278,69.375,100,29.0,15.776377366404176
5.5,27.5,1010.725,271,69.625,100,28.8,17.32796512703796
5.5,27.6,1010.725,230,69.875,100,28.5,16.50985907141438
5.5,27.8,1010.7,212,70.125,100,28.6,16.3576869399685
5.5,27.5,1010.7166666666668,242,70.375,100,28.6,16.87144873270032
5.5,27.5,1010.7291666666666,278,70.625,100,28.9,16.850073204498745
5.5,27.8,1010.7416666666668,279,70.875,100,28.9,16.29356035536378
5.5,27.6,1010.7875,269,71.125,100,28.6,16.006193476797336
5.5,27.8,1010.7541666666666,231,71.375,100,28.5,15.987972568799416
5.5,28.0,1010.7791666666668,213,71.625,100,28.8,15.979394357570444
5.5,27.8,1010.7666666666668,242,71.875,100,28.5,15.98045884311042
5.5,27.4,1010.8083333333334,279,72.125,100,28.8,16.53675751400485
5.5,27.8,1010.825,279,72.375,100,29.0,17.64829037025374
5.5,27.4,1010.7958333333332,268,72.625,100,28.6,17.642166034849584
5.5,27.6,1010.7875,232,72.875,100,28.5,16.51838450779239
5.5,27.8,1010.7666666666668,213,73.125,100,28.6,14.409289917286143
5.5,27.2,1010.7791666666668,242,73.375,100,28.5,11.314882263330851
5.5,27.1,1010.7666666666668,280,73.625,100,28.6,9.72673981508048
5.5,27.9,1010.7833333333332,278,73.875,100,29.0,9.644862572535027
5.5,27.5,1010.7916666666666,267,74.125,100,28.9,9.668701336787311
5.5,28.0,1010.7666666666668,235,74.375,99,28.5,9.798256107837322
5.5,27.5,1010.7666666666668,213,74.625,100,28.5,9.872289590121069
5.5,27.5,1010.7875,243,74.875,100,28.6,9.890801783638542
5.5,27.1,1010.7916666666666,281,75.125,100,28.4,9.908008082562535
5.5,27.9,1010.7791666666668,278,75.375,100,28.9,9.923908486893044
5.5,27.4,1010.7708333333334,267,75.625,100,28.6,9.939729583602954
5.5,27.6,1010.7708333333334,236,75.875,100,28.5,9.955471372692264
5.5,27.9,1010.7625,214,76.125,100,28.5,11.522049174638044
5.5,27.6,1010.7708333333334,244,76.375,100,28.6,14.6394629894403
5.5,27.4,1010.75,279,76.625,99,28.2,16.19734510187236
5.5,27.8,1010.7416666666668,278,76.875,100,28.6,16.195695511934233
5.5,27.5,1010.6958333333332,266,77.125,100,28.8,16.143019336679767
5.5,28.0,1010.6625,236,77.375,100,28.4,16.039316576108963
5.5,27.2,1010.65,215,77.625,100,28.5,16.043584166423535
5.5,27.5,1010.6291666666666,242,77.875,100,28.5,16.155822107623482
5.5,27.1,1010.6083333333332,276,78.125,100,28.2,16.217783006088574
5.5,27.6,1010.5666666666666,278,78.375,100,28.5,16.229466861818814
5.5,27.5,1010.5583333333334,267,78.625,100,28.5,16.24410973699247
5.5,27.6,1010.5458333333332,236,78.875,100,28.5,16.261711631609543
5.5,27.5,1010.5375,216,79.125,100,28.5,16.281922467561746
5.5,27.4,1010.5125,241,79.375,100,28.5,16.30474224484908
5.5,27.2,1010.4875,275,79.625,100,28.2,16.32923377960317
5.5,27.5,1010.4208333333332,278,79.875,100,28.5,16.35539707182403
5.5,27.4,1010.3916666666668,266,80.125,100,28.4,16.38264178800215
5.5,27.8,1010.3708333333334,237,80.375,100,28.5,16.41096792813753
5.5,27.8,1010.3458333333332,217,80.625,100,28.4,16.440549511337068
5.5,27.4,1010.3,241,80.875,100,28.5,16.47138653760076
5.5,27.2,1010.2125,274,81.125,100,28.1,16.50457301534594
5.5,27.2,1010.1,277,81.375,100,28.6,16.5401089445726
5.5,27.8,1010.0041666666666,266,81.625,100,28.5,16.57894295735955
5.5,27.5,1009.9708333333332,238,81.875,100,28.5,16.62107505370679
5.5,27.5,1009.9166666666666,218,82.125,100,28.4,16.66829215064336
5.5,27.2,1009.8791666666666,242,82.375,100,28.5,16.720594248169277
5.5,27.0,1009.8833333333332,275,82.625,100,28.1,16.778901872425433
5.5,27.5,1009.9,276,82.875,100,28.5,16.84321502341183
5.5,27.5,1009.9208333333332,265,83.125,100,28.5,16.894503974901273
5.5,27.8,1009.9458333333332,238,83.375,100,28.5,16.932768726893762
5.5,27.5,1009.95,219,83.625,100,28.4,16.963996061226148
5.5,27.5,1009.9625,243,83.875,100,28.4,16.988185977898425
5.5,27.2,1010.0041666666666,274,84.125,100,28.1,16.79630183222954
5.5,27.5,1010.0083333333332,275,84.375,100,28.5,16.388343624219488
5.5,27.5,1010.0,265,84.625,100,28.4,16.4018170731003
5.5,27.9,1009.9875,239,84.875,100,28.4,9.332389918727108
5.5,27.5,1010.0166666666668,221,85.125,100,28.5,9.332389918727108
5.5,27.4,1010.0625,244,85.375,100,28.5,9.332389918727108
5.5,27.5,1010.0625,273,85.625,100,28.2,9.332389918727108
5.5,27.6,1010.0666666666666,275,85.875,100,28.5,9.332389918727108
5.5,27.5,1010.075,266,86.125,100,28.5,9.332389918727108
5.5,27.6,1010.0875,242,86.375,99,28.4,9.332389918727108
5.5,27.5,1010.075,223,86.625,100,28.5,9.332389918727108
5.5,27.4,1010.0541666666668,245,86.875,100,28.5,9.332389918727108
5.5,27.2,1010.0708333333332,272,87.125,98,28.2,9.332389918727108
5.5,27.6,1010.0708333333332,274,87.375,100,28.5,9.332389918727108
5.5,27.6,1010.0708333333332,266,87.625,100,28.4,9.332389918727108
5.5,27.6,1010.0666666666666,242,87.875,98,28.4,9.332389918727108
5.5,27.5,1010.0708333333332,224,88.125,100,28.5,9.332389918727108
5.5,27.4,1010.0666666666666,244,88.375,100,28.5,9.332389918727108
5.5,27.2,1010.0708333333332,272,88.625,100,28.2,9.332389918727108
5.75,27.8,1010.725,274,68.875,100,28.5,9.332389918727108
5.75,27.5,1010.7041666666668,265,69.125,100,28.4,15.777809761045749
5.75,27.6,1010.7041666666668,244,69.375,100,28.2,17.357395448179076
5.75,27.6,1010.7041666666668,226,69.625,100,28.4,17.020663435081048
5.75,27.2,1010.675,243,69.875,100,28.5,16.65593349548348
5.75,27.2,1010.6583333333332,272,70.125,100,28.2,16.169752243140334
5.75,27.5,1010.6833333333334,272,70.375,100,28.5,16.349504914974887
5.75,27.4,1010.7125,263,70.625,100,28.4,16.328129386773316
5.75,27.6,1010.7166666666668,245,70.875,100,28.2,16.043890617123488
5.75,27.6,1010.7708333333334,226,71.125,100,28.4,16.028797818042186
5.75,27.5,1010.7333333333332,242,71.375,100,28.4,16.004345122296773
5.75,27.4,1010.7458333333334,272,71.625,100,28.1,16.546239452024846
5.75,27.6,1010.7583333333332,271,71.875,100,28.4,17.10400826626936
5.75,27.2,1010.7583333333332,262,72.125,100,28.2,17.660306937163792
5.75,27.8,1010.775,245,72.375,100,28.4,17.64011420185269
5.75,27.5,1010.7333333333332,227,72.625,100,28.2,17.081388228578525
5.75,27.4,1010.7416666666668,242,72.875,100,28.2,16.536730655211308
5.75,27.2,1010.7666666666668,270,73.125,100,28.1,14.308598968545104
5.75,27.5,1010.7708333333334,270,73.375,100,28.2,11.095154218429853
5.75,27.0,1010.7375,262,73.625,100,28.5,9.507011770179478
5.75,27.5,1010.7416666666668,246,73.875,100,28.2,9.597589559112471
5.75,27.6,1010.7666666666668,227,74.125,100,28.4,9.65532771742641
5.75,27.5,1010.7375,241,74.375,100,28.4,9.646326851059634
5.75,27.4,1010.7375,269,74.625,100,28.2,9.720360333343375
5.75,27.6,1010.7333333333332,269,74.875,100,28.1,9.63147197321089
5.75,26.5,1010.7375,263,75.125,100,28.5,9.64567692203218
5.75,27.5,1010.7541666666666,247,75.375,100,28.2,9.765976529909947
5.75,27.9,1010.7375,227,75.625,100,28.4,9.781797626619856
5.75,27.5,1010.7291666666666,239,75.875,100,28.4,9.888752725857625
5.75,27.4,1010.7291666666666,268,76.125,100,28.2,11.581027550348084
5.75,27.5,1010.7291666666666,268,76.375,100,28.2,14.73292507754656
5.75,26.5,1010.6875,263,76.625,100,28.5,15.877586922567051
5.75,27.5,1010.6666666666666,247,76.875,100,28.4,15.462717065217356
5.75,27.9,1010.6291666666666,228,77.125,100,28.5,15.41004088996289
5.75,27.5,1010.6,238,77.375,100,28.4,15.651214666354916
5.75,27.4,1010.5875,266,77.625,100,28.1,15.945871411005644
5.75,27.8,1010.5541666666668,267,77.875,100,28.2,16.003621969578912
5.75,27.0,1010.525,264,78.125,100,28.1,16.065582868044004
5.75,27.8,1010.4916666666668,247,78.375,100,28.5,16.11256503443952
5.75,27.8,1010.4875,229,78.625,100,28.5,16.162506220278452
5.75,27.5,1010.4666666666668,237,78.875,100,28.4,16.13565525857742
5.75,27.4,1010.4583333333334,265,79.125,100,28.1,16.11141323821151
5.75,28.0,1010.4291666666668,267,79.375,100,28.2,16.295132720855918
5.75,26.8,1010.4041666666668,265,79.625,100,28.4,16.492369509500485
5.75,27.6,1010.35,246,79.875,92,28.5,16.530378350254736
5.75,27.6,1010.4208333333332,228,80.125,100,28.5,16.55762306643286
5.75,27.2,1010.4208333333332,235,80.375,100,28.2,16.499866523247164
5.75,27.4,1010.4208333333332,263,80.625,100,28.0,16.356027296740393
5.75,28.0,1010.1625,266,80.875,100,28.4,16.299526196618856
5.75,27.0,1010.1625,264,81.125,100,28.2,16.332712674364032
5.75,28.0,1009.9916666666668,245,81.375,92,28.5,16.359800750639394
5.75,27.9,1009.8625,228,81.625,100,28.5,16.28670769706846
5.75,27.2,1009.8125,234,81.875,100,28.2,16.225360580009117
5.75,27.4,1009.775,261,82.125,100,28.0,16.272577676945687
5.75,27.9,1009.7291666666666,265,82.375,100,28.4,16.624266889943442
5.75,27.1,1009.725,263,82.625,100,28.4,16.727433998586296
5.75,28.0,1009.7541666666666,245,82.875,84,28.5,16.537219518487557
5.75,27.8,1009.7708333333334,228,83.125,100,28.5,16.588508469977
5.75,27.2,1009.7875,233,83.375,100,28.4,16.843675185838972
5.75,27.4,1009.8166666666666,259,83.625,100,28.2,17.09180448404084
5.75,28.0,1009.8625,264,83.875,100,28.4,17.108045400175335
5.75,27.0,1009.8875,263,84.125,100,28.4,16.908212253968664
5.75,28.0,1009.8916666666668,246,84.375,87,28.5,16.706404542954164
5.75,27.8,1009.9083333333332,228,84.625,100,28.4,16.709033437747696
5.75,27.2,1009.9208333333332,231,84.875,100,28.4,9.332389918727108
5.75,27.4,1009.9416666666666,258,85.125,100,28.4,9.332389918727108
5.75,27.9,1009.9791666666666,263,85.375,100,28.4,9.332389918727108
5.75,27.0,1009.9833333333332,263,85.625,100,28.5,9.332389918727108
5.75,28.0,1009.9916666666668,245,85.875,84,28.5,9.332389918727108
5.75,28.0,1009.9875,229,86.125,100,28.5,9.332389918727108
5.75,27.2,1010.0041666666666,229,86.375,100,28.4,9.332389918727108
5.75,27.5,1009.9875,255,86.625,100,28.4,9.332389918727108
5.75,28.0,1009.9958333333334,261,86.875,100,28.4,9.332389918727108
5.75,27.1,1010.0083333333332,264,87.125,100,28.4,9.332389918727108
5.75,28.0,1010.0125,244,87.375,77,28.5,9.332389918727108
5.75,27.9,1010.0041666666666,229,87.625,100,28.5,9.332389918727108
5.75,27.4,1009.9958333333334,228,87.875,100,28.4,9.332389918727108
5.75,27.2,1010.0041666666666,253,88.125,100,28.4,9.332389918727108
5.75,28.0,1010.0166666666668,260,88.375,100,28.4,9.332389918727108
5.75,27.1,1010.0,264,88.625,100,28.4,9.332389918727108
6.0,27.8,1010.6708333333332,244,68.875,88,28.4,9.332389918727108
6.0,27.8,1010.6875,229,69.125,100,28.5,17.35882784282065
6.0,27.5,1010.6666666666666,226,69.375,100,28.4,16.596717640196154
6.0,27.5,1010.6625,250,69.625,100,28.5,16.25998562709813
6.0,28.1,1010.6333333333332,258,69.875,100,28.4,16.34863180352657
6.0,27.1,1010.6291666666666,262,70.125,100,28.5,16.315826667209436
6.0,28.0,1010.6625,244,70.375,92,28.4,16.16157021814672
6.0,28.0,1010.7125,230,70.625,100,28.5,16.078459648533023
6.0,27.5,1010.7083333333334,226,70.875,100,28.5,16.066494958368338
6.0,27.6,1010.7041666666668,249,71.125,100,28.5,16.04517037153954
6.0,28.0,1010.7,257,71.375,100,28.4,16.01448588804663
6.0,26.8,1010.7166666666668,260,71.625,100,28.5,16.556380217774702
6.0,28.0,1010.7208333333332,243,71.875,94,28.4,17.670853360723758
6.0,27.9,1010.7333333333332,231,72.125,100,28.5,17.65213076876274
6.0,27.5,1010.7166666666668,224,72.375,100,28.5,16.500212441891644
6.0,27.5,1010.7,246,72.625,100,28.4,15.94148646861748
6.0,28.0,1010.7,256,72.875,100,28.5,15.975952848940247
6.0,26.9,1010.7208333333332,258,73.125,100,28.5,14.326945115964024
6.0,28.0,1010.7166666666668,243,73.375,87,28.5,10.99446326968881
6.0,28.0,1010.7041666666668,231,73.625,100,28.5,9.459738756756922
6.0,27.5,1010.6916666666666,224,73.875,100,28.5,9.72277157716836
6.0,27.5,1010.7083333333334,245,74.125,97,28.4,9.780509735482298
6.0,28.0,1010.7083333333334,255,74.375,100,28.5,9.632953231698734
6.0,27.1,1010.7083333333334,257,74.625,97,28.5,9.461030522915726
6.0,28.0,1010.7166666666668,244,74.875,100,28.5,9.264741609133276
6.0,27.9,1010.6958333333332,232,75.125,100,28.5,9.278946557954566
6.0,27.2,1010.7,225,75.375,100,28.5,9.50364536937959
6.0,27.5,1010.675,244,75.625,100,28.5,9.715078979785217
6.0,28.1,1010.675,254,75.875,100,28.4,9.913247389171438
6.0,27.5,1010.675,257,76.125,90,28.5,11.6055222136619
6.0,28.0,1010.6791666666668,243,76.375,100,28.5,14.7919034532566
6.0,28.0,1010.6125,232,76.625,100,28.5,15.971049010673315
6.0,27.5,1010.5833333333334,225,76.875,100,28.5,15.142958885912046
6.0,27.2,1010.5541666666668,243,77.125,100,28.5,15.021938980208844
6.0,28.1,1010.5541666666668,253,77.375,100,28.5,15.607989293563705
6.0,27.5,1010.5375,257,77.625,100,28.5,15.902646038214431
6.0,28.0,1010.4916666666668,243,77.875,100,28.5,15.90590921416102
6.0,28.0,1010.4375,233,78.125,100,28.5,15.948681040664711
6.0,27.5,1010.4208333333332,226,78.375,100,28.5,16.030961517725505
6.0,27.2,1010.4125,241,78.625,100,28.4,16.036449847246327
6.0,28.1,1010.3833333333332,253,78.875,100,28.4,15.965146029227183
6.0,27.6,1010.3791666666666,257,79.125,97,28.4,16.101803714218356
6.0,28.0,1010.3416666666668,243,79.375,100,28.5,16.446422902219833
6.0,28.0,1010.3208333333332,233,79.625,100,28.5,16.6436596908644
6.0,27.4,1010.3125,226,79.875,100,28.5,16.69351408015205
6.0,27.5,1010.6125,241,80.375,100,28.4,16.50268243503572
6.0,28.1,1010.4333333333334,251,80.625,100,28.5,16.358843208528953
6.0,27.2,1010.1625,255,81.125,97,28.5,16.152404480430825
6.0,28.0,1009.3125,243,81.375,100,28.5,16.171044703754884
6.0,28.0,1009.3125,232,81.625,100,28.5,16.097951650183948
6.0,27.5,1009.6041666666666,225,81.875,100,28.5,15.933125319718023
6.0,27.8,1009.5875,241,82.125,100,28.5,16.176250318719855
6.0,28.0,1009.5458333333332,250,82.375,100,28.5,16.827326647189444
6.0,27.5,1009.55,254,82.625,100,28.5,16.930493755832302
6.0,28.0,1009.5666666666666,243,82.875,100,28.5,16.48575164464842
6.0,27.8,1009.6,231,83.125,100,28.5,16.49941492892221
6.0,27.4,1009.6208333333334,224,83.375,100,28.5,16.971483608653664
6.0,27.8,1009.6625,239,83.625,100,28.5,17.211663906317746
6.0,28.1,1009.7291666666666,249,83.875,100,28.5,17.21995582191446
6.0,27.5,1009.7708333333334,252,84.125,100,28.5,17.226273172703344
6.0,28.0,1009.7833333333332,242,84.375,65,28.5,17.2306159586844
6.0,28.0,1009.8125,231,84.625,100,28.5,17.233244853477927
6.0,27.5,1009.8291666666668,223,84.875,100,28.5,9.332389918727108
6.0,27.9,1009.85,237,85.125,100,28.5,9.332389918727108
6.0,28.2,1009.8916666666668,247,85.375,100,28.5,9.332389918727108
6.0,27.2,1009.8875,251,85.625,100,28.5,9.332389918727108
6.0,28.0,1009.8833333333332,240,85.875,65,28.5,9.332389918727108
6.0,28.0,1009.9,229,86.125,100,28.5,9.332389918727108
6.0,27.5,1009.9125,221,86.375,100,28.4,9.332389918727108
6.0,28.0,1009.9166666666666,234,86.625,100,28.5,9.332389918727108
6.0,28.2,1009.9333333333334,246,86.875,100,28.5,9.332389918727108
6.0,27.6,1009.9625,249,87.125,100,28.5,9.332389918727108
6.0,27.9,1009.9583333333334,238,87.375,55,28.5,9.332389918727108
6.0,27.9,1009.9583333333334,228,87.625,100,28.5,9.332389918727108
6.0,27.5,1009.9625,220,87.875,100,28.4,9.332389918727108
6.0,28.0,1009.9541666666668,232,88.125,100,28.5,9.332389918727108
6.0,28.1,1009.9666666666668,244,88.375,100,28.5,9.332389918727108
6.0,28.0,1009.9375,247,88.625,100,28.6,9.332389918727108
6.125,28.0,1010.3125,237,80.125,55,28.5,9.332389918727108
6.125,27.6,1010.6125,226,80.25,100,28.5,9.332389918727108
6.125,27.5,1010.1625,219,80.875,100,28.2,9.332389918727108
6.25,28.0,1010.6166666666668,230,68.875,94,28.5,9.332389918727108
6.25,28.1,1010.6666666666666,241,69.125,100,28.5,17.0339339322837
6.25,27.5,1010.6333333333332,245,69.375,100,28.6,16.616706160943657
6.25,28.0,1010.6333333333332,234,69.625,61,28.5,16.27997414784563
6.25,27.9,1010.6125,225,69.875,97,28.5,16.305620455462773
6.25,27.5,1010.6041666666666,216,70.125,100,28.5,16.209815450334332
6.25,28.0,1010.6083333333332,226,70.375,71,28.4,16.122422505321644
6.25,28.0,1010.6625,238,70.625,100,28.4,16.106920918251404
6.25,27.5,1010.675,242,70.875,100,28.6,16.095701706580154
6.25,27.9,1010.6458333333334,230,71.125,61,28.4,16.074377119751357
6.25,28.0,1010.6583333333332,222,71.375,97,28.5,16.03524640588814
6.25,27.4,1010.675,213,71.625,100,28.4,16.56869450524591
6.25,28.0,1010.6791666666668,223,71.875,72,28.2,17.817354420861246
6.25,27.9,1010.6916666666666,234,72.125,100,28.4,17.932818601566503
6.25,27.5,1010.675,238,72.375,100,28.5,16.674687014841258
6.25,27.9,1010.6666666666666,229,72.625,72,28.4,15.985956621495028
6.25,28.0,1010.6541666666668,221,72.875,84,28.5,15.99663184159988
6.25,27.5,1010.6583333333332,212,73.125,100,28.4,14.437392726127271
6.25,28.0,1010.6625,220,73.375,60,28.2,11.194679497355676
6.25,27.9,1010.6666666666666,232,73.625,100,28.2,9.554445846369724
6.25,27.8,1010.6458333333334,235,73.875,98,28.5,9.711969528727098
6.25,27.8,1010.6708333333332,228,74.125,72,28.4,9.834439536346444
6.25,28.0,1010.6916666666666,220,74.375,84,28.5,9.751614881868283
6.25,27.5,1010.6583333333332,210,74.625,100,28.4,9.579692173085276
6.25,28.0,1010.6666666666666,218,74.875,69,28.4,9.455094506578224
6.25,28.0,1010.65,229,75.125,100,28.4,9.39998111862891
6.25,27.9,1010.6458333333334,234,75.375,99,28.5,9.483670346007935
6.25,27.8,1010.6416666666668,227,75.625,72,28.5,9.695103956413565
6.25,28.1,1010.6375,219,75.875,84,28.6,9.903069993394327
6.25,28.0,1010.6333333333332,210,76.125,100,28.5,11.60514244547933
6.25,28.0,1010.6083333333332,216,76.375,68,28.4,13.207291880351423
6.25,27.9,1010.5458333333332,228,76.625,100,28.4,12.802205633045537
6.25,28.0,1010.5375,233,76.875,97,28.5,13.86861929362218
6.25,27.8,1010.5083333333332,226,77.125,72,28.5,15.55719227069534
6.25,28.1,1010.4833333333332,218,77.375,94,28.6,16.058331681488646
6.25,27.4,1010.4666666666668,209,77.625,97,28.5,16.352988426139373
6.25,27.9,1010.4166666666666,215,77.875,77,28.5,15.813434690138193
6.25,28.0,1010.3833333333332,226,78.125,97,28.2,15.656081038233324
6.25,27.9,1010.3458333333332,231,78.375,100,28.5,16.081052948833328
6.25,27.9,1010.3375,225,78.625,77,28.5,16.086541278354154
6.25,28.0,1010.2958333333332,217,78.875,90,28.6,16.259790384524358
6.25,28.0,1010.2875,208,79.125,97,28.5,16.484837670767128
6.25,27.9,1010.2666666666668,214,79.375,83,28.4,16.673293535830865
6.25,28.0,1010.2458333333334,225,79.625,97,28.4,16.870530324475432
6.25,27.5,1010.3125,229,80.125,100,28.5,16.716929577384505
6.25,28.0,1010.6458333333334,224,80.625,77,28.4,16.429251124370968
6.25,28.0,1009.9666666666668,216,80.875,81,28.8,16.404909250329336
6.25,28.0,1009.525,206,81.125,94,28.5,16.3805673762877
6.25,28.0,1009.3125,213,81.375,81,28.5,16.141332695546808
6.25,28.1,1009.3125,224,81.625,97,28.4,15.923589063488755
6.25,27.2,1008.6416666666668,227,81.875,100,28.5,15.850496009917824
6.25,28.0,1009.2791666666668,225,82.125,71,28.4,16.093621008919655
6.25,28.2,1009.3166666666666,214,82.375,61,28.8,16.830106354801316
6.25,28.0,1009.3458333333332,204,82.625,97,28.5,17.01868248085624
6.25,28.0,1009.375,212,82.875,81,28.5,16.604718027466976
6.25,28.1,1009.4166666666666,223,83.125,97,28.5,16.258269321465193
6.25,27.5,1009.4875,226,83.375,98,28.5,16.33944835312646
6.25,28.1,1009.5541666666668,225,83.625,81,28.5,16.579628650790543
6.25,28.4,1009.6333333333332,212,83.875,74,28.6,16.935534482297015
6.25,28.0,1009.6833333333334,202,84.125,97,28.5,17.287573617310084
6.25,28.1,1009.6791666666668,212,84.375,94,28.5,17.290024271605564
6.25,28.1,1009.7208333333332,222,84.625,97,28.5,17.29143843400486
6.25,27.6,1009.7541666666666,225,84.875,100,28.6,9.332389918727108
6.25,28.0,1009.775,225,85.125,81,28.5,9.332389918727108
6.25,28.2,1009.8,212,85.375,74,28.6,9.332389918727108
6.25,28.0,1009.8,202,85.625,97,28.5,9.332389918727108
6.25,28.0,1009.8,209,85.875,90,28.5,9.332389918727108
