Latitude,temperature_2m_min,pressure_msl,wind_direction_10m_dominant,Longitude,precipitation_probability_max,temperature_2m_max,TP
8.5,26.9,1007.0083333333332,252,81.125,74,27.5,7.547523166963312
8.5,27.2,1006.8041666666668,248,81.625,42,27.8,7.721642934692318
8.5,27.0,1006.8541666666666,250,81.875,100,27.5,7.610462973199811
8.5,27.4,1006.9416666666666,258,82.125,100,27.6,7.544936840674299
8.5,27.0,1007.075,274,82.375,94,27.9,7.525064537115785
8.5,27.1,1007.1666666666666,264,82.625,34,27.4,7.478438919694644
8.5,26.9,1007.2541666666666,253,82.875,83,27.5,7.405059988410875
8.5,27.4,1007.3416666666668,249,83.125,48,27.6,7.389860554460827
8.5,27.2,1007.4291666666668,252,83.375,100,27.5,7.432840617844501
8.5,27.2,1007.4875,260,83.625,100,27.6,7.455103713691004
8.5,27.2,1007.5708333333332,276,83.875,90,27.9,7.456649842000339
8.5,27.1,1007.6416666666668,265,84.125,39,27.4,7.466246834626045
8.5,26.9,1007.6875,254,84.375,85,27.5,7.48389469156812
8.5,27.4,1007.7291666666666,249,84.625,48,27.6,7.4932010231520145
8.5,27.1,1007.7875,253,84.875,94,27.6,8.904948386532919
8.5,27.0,1007.8291666666668,261,85.125,100,27.8,8.904948386532919
8.5,27.4,1007.8916666666668,278,85.375,90,27.9,8.904948386532919
8.5,27.2,1007.9416666666666,266,85.625,48,27.5,8.904948386532919
8.5,27.0,1007.9833333333332,254,85.875,81,27.6,8.904948386532919
8.5,27.2,1008.0375,249,86.125,61,27.8,8.904948386532919
8.5,27.2,1008.075,254,86.375,97,27.6,8.904948386532919
8.5,27.4,1008.1166666666668,262,86.625,100,27.8,8.904948386532919
8.5,27.4,1008.1583333333332,280,86.875,90,27.8,8.904948386532919
8.5,27.2,1008.2083333333334,267,87.125,68,27.6,8.904948386532919
8.5,26.9,1008.2,254,87.375,84,27.8,8.904948386532919
8.5,27.2,1008.225,250,87.625,61,27.8,8.904948386532919
8.5,27.0,1008.2625,255,87.875,100,27.8,8.904948386532919
8.5,27.4,1008.2958333333332,264,88.125,97,27.8,8.904948386532919
8.5,27.2,1008.3208333333332,282,88.375,100,27.9,8.904948386532919
8.5,27.1,1008.325,269,88.625,74,27.9,8.904948386532919
8.625,27.0,1009.3375,254,77.125,94,27.9,8.904948386532919
8.625,27.1,1008.5541666666668,251,77.25,73,27.9,8.904948386532919
8.75,27.1,1010.0041666666666,256,68.875,100,27.8,8.904948386532919
8.75,27.4,1010.0208333333334,266,69.125,94,27.9,12.721202929234355
8.75,27.5,1010.025,283,69.375,100,27.9,12.475125699022332
8.75,27.4,1010.0208333333334,272,69.625,84,27.9,12.46737514844528
8.75,26.6,1010.0041666666666,254,69.875,90,28.0,12.534189937868808
8.75,27.2,1009.9958333333334,251,70.125,73,27.9,12.815726594456937
8.75,27.1,1009.975,257,70.375,100,27.8,12.788740002430236
8.75,27.5,1009.9625,267,70.625,100,27.9,12.514047270992664
8.75,27.5,1009.95,285,70.875,100,27.9,12.404567225889632
8.75,27.2,1009.8958333333334,273,71.125,87,28.0,12.337851340943075
8.75,26.9,1009.8791666666666,255,71.375,84,28.0,12.636457523663374
8.75,27.2,1009.8375,252,71.625,94,27.9,12.931567885852836
8.75,27.2,1009.8083333333334,258,71.875,100,27.9,12.99515698475122
8.75,27.4,1009.775,269,72.125,100,28.0,13.033205625270837
8.75,27.5,1009.75,287,72.375,97,28.0,13.03368012997346
8.75,27.4,1009.7083333333334,275,72.625,84,28.0,12.75162317447914
8.75,27.1,1009.6625,256,72.875,71,28.0,12.447209387805197
8.75,27.2,1009.6208333333334,253,73.125,94,28.0,11.56587677820219
8.75,27.2,1009.5833333333334,259,73.375,100,27.8,9.971731874744371
8.75,27.5,1009.5458333333332,271,73.625,100,27.9,9.103172238398622
8.75,27.5,1009.5,289,73.875,100,28.0,8.765934763657041
8.75,27.5,1009.4375,277,74.125,94,28.0,8.47448321576633
8.75,27.0,1009.4083333333332,256,74.375,68,28.0,8.340239771509673
8.75,27.2,1009.3458333333332,254,74.625,94,28.0,8.295101661551948
8.75,27.1,1009.3166666666666,259,74.875,100,27.8,8.261113365338643
8.75,27.4,1009.3083333333334,273,75.125,100,27.9,8.310367636094663
8.75,27.5,1009.2916666666666,290,75.375,100,27.9,8.477644030481875
8.75,27.4,1009.3041666666668,278,75.625,98,28.0,8.530386271836008
8.75,27.0,1009.2541666666666,257,75.875,71,28.0,8.408615792597898
8.75,27.1,1009.2208333333332,254,76.125,94,28.0,8.31225720902604
8.75,27.0,1009.1708333333332,260,76.375,100,27.8,8.203633145507869
8.75,27.4,1009.1791666666668,274,76.75,100,27.9,8.904948386532919
8.75,27.4,1009.1791666666668,292,76.875,100,28.0,9.245293023426486
8.75,27.2,1007.125,279,77.375,100,28.0,8.65330686258469
8.75,26.9,1007.1416666666668,257,77.625,74,28.0,8.357313782163793
8.75,27.1,1006.4666666666668,254,77.875,85,27.9,8.061320701742895
8.75,27.2,1006.15,261,78.125,100,27.8,7.765327621321997
8.75,27.1,1005.9208333333332,275,78.375,100,27.9,7.618356189418121
8.75,27.4,1005.9208333333332,293,78.625,100,28.0,7.656946585582622
8.75,27.2,1006.3791666666666,281,78.875,100,27.9,9.604102617291224
8.75,27.0,1006.525,257,79.125,71,27.8,9.790854087957776
8.75,27.1,1006.7041666666668,254,79.375,85,27.9,8.121531417928832
8.75,27.1,1006.9375,262,79.625,100,27.8,5.9300771327104895
8.75,27.4,1007.2791666666668,276,80.125,100,27.8,7.083419765509655
8.75,27.5,1007.075,294,80.375,100,28.0,7.236559597826494
8.75,27.1,1006.9541666666668,282,80.625,100,27.8,7.389699430143334
8.75,27.0,1006.7541666666666,258,80.875,77,27.5,7.542839262460173
8.75,27.1,1006.5625,254,81.125,95,27.8,7.695979094777014
8.75,27.1,1006.5625,262,81.375,97,27.6,7.849118927093853
8.75,27.1,1006.625,276,81.625,100,27.8,7.806107347558404
8.75,27.5,1006.7583333333332,295,81.875,97,28.0,7.68810728213171
8.75,27.1,1006.8666666666668,283,82.125,100,27.8,7.620048273474663
8.75,27.0,1006.9833333333332,259,82.375,97,27.5,7.6044631977188
8.75,27.2,1007.0791666666668,254,82.625,100,27.6,7.508477420613491
8.75,27.1,1007.15,264,82.875,97,27.6,7.385738329645553
8.75,27.2,1007.2375,278,83.125,100,27.8,7.370538895695506
8.75,27.5,1007.325,297,83.375,100,28.0,7.463143256268332
8.75,27.2,1007.4125,285,83.625,100,27.9,7.535030649303989
8.75,27.0,1007.4625,261,83.875,97,27.5,7.531920184344523
8.75,27.2,1007.5375,254,84.125,100,27.6,7.529177350453608
8.75,27.1,1007.5916666666668,265,84.375,100,27.6,7.539141974147864
8.75,27.1,1007.6333333333332,280,84.625,100,27.8,7.548448305731759
8.75,27.2,1007.6833333333334,299,84.875,100,28.0,8.904948386532919
8.75,27.2,1007.7375,285,85.125,100,27.9,8.904948386532919
8.75,27.0,1007.7875,262,85.375,99,27.5,8.904948386532919
8.75,27.1,1007.8375,255,85.625,100,27.5,8.904948386532919
8.75,27.0,1007.8791666666666,266,85.875,100,27.6,8.904948386532919
8.75,27.1,1007.9375,281,86.125,100,27.9,8.904948386532919
8.75,27.0,1007.9875,301,86.375,100,27.9,8.904948386532919
8.75,27.2,1008.0208333333334,285,86.625,100,27.8,8.904948386532919
8.75,26.6,1008.0708333333332,263,86.875,100,27.5,8.904948386532919
8.75,27.0,1008.1125,256,87.125,100,27.5,8.904948386532919
8.75,26.9,1008.1458333333334,267,87.375,100,27.6,8.904948386532919
8.75,27.1,1008.175,282,87.625,100,27.8,8.904948386532919
8.75,26.5,1008.1916666666666,304,87.875,100,27.6,8.904948386532919
8.75,26.9,1008.2208333333332,286,88.125,100,27.8,8.904948386532919
8.75,26.5,1008.2541666666666,264,88.375,100,27.4,8.904948386532919
8.75,27.0,1008.275,257,88.625,100,27.4,8.904948386532919
8.875,26.6,1008.5541666666668,268,77.25,100,27.5,8.904948386532919
8.875,27.0,1007.2791666666668,283,80.0,100,27.6,8.904948386532919
8.875,27.0,1006.15,307,81.0,100,27.8,8.904948386532919
9.0,26.6,1009.9833333333332,288,68.875,100,27.6,8.904948386532919
9.0,26.5,1009.9875,263,69.125,100,27.1,13.026609950473052
9.0,26.6,1009.9958333333334,258,69.375,100,27.1,13.00085714173266
9.0,26.2,1009.9625,271,69.625,100,27.2,12.993106591155613
9.0,26.8,1009.9666666666668,289,69.875,100,27.5,13.003358298741906
9.0,26.2,1009.9666666666668,313,70.125,100,27.6,12.761649839550604
9.0,26.6,1009.9291666666668,293,70.375,100,27.4,12.26798121358171
9.0,26.4,1009.9041666666668,264,70.625,100,27.1,11.993288482144136
9.0,24.4,1009.8958333333334,270,70.875,100,28.4,11.937571645237886
9.0,24.2,1009.8666666666668,298,71.125,100,29.2,12.193413667801709
9.0,24.7,1009.8333333333334,321,71.375,100,27.6,12.760814549835604
9.0,23.4,1009.8166666666666,333,71.625,100,25.6,13.055924912025066
9.0,24.6,1009.7666666666668,312,71.875,100,29.1,13.078744754370094
9.0,24.1,1009.75,277,72.125,100,28.6,13.076024138336358
9.0,23.8,1009.7125,279,72.375,100,27.9,13.047763063923853
9.0,23.6,1009.6666666666666,290,72.625,100,28.1,13.025880737446853
9.0,24.2,1009.6291666666666,319,72.875,100,27.3,13.010377158905357
9.0,23.0,1009.5875,323,73.125,100,25.2,12.129044549302352
9.0,24.0,1009.55,301,73.375,100,28.1,10.381882908637838
9.0,23.5,1009.5041666666666,269,73.625,100,28.1,9.31906016678419
9.0,20.8,1009.4791666666666,241,73.875,100,24.5,8.940576323741407
9.0,21.1,1009.4125,235,74.125,100,24.5,8.649124775850698
9.0,20.7,1009.3791666666666,241,74.375,100,24.5,8.444705523112061
9.0,21.2,1009.3333333333334,248,74.625,97,22.3,8.321611892599822
9.0,21.3,1009.2708333333334,234,74.875,100,25.4,8.27984388431398
9.0,21.0,1009.2541666666666,234,75.125,100,24.7,8.356097999659333
9.0,20.5,1009.2333333333332,246,75.375,100,25.3,8.550374238635877
9.0,20.7,1009.2208333333332,241,75.625,100,25.6,8.60311647999001
9.0,20.3,1009.1875,250,75.875,98,24.1,8.514324723721732
9.0,20.9,1009.1791666666668,259,76.125,100,22.2,8.380288764537312
9.0,20.6,1009.1708333333332,242,76.375,100,26.5,8.201008602436747
9.0,20.5,1009.1708333333332,240,76.625,100,25.6,7.963371981176018
9.0,20.7,1009.1875,245,76.875,100,26.3,7.66737890075512
9.0,21.0,1009.2083333333334,244,77.375,100,26.8,7.075392739913325
9.0,20.3,1007.125,248,77.625,97,24.7,6.7793996594924275
9.0,20.8,1006.5083333333332,255,77.875,97,22.4,6.48340657907153
9.0,20.5,1006.1541666666668,240,78.125,89,27.3,6.187413498650632
9.0,21.0,1005.7583333333332,244,78.875,100,26.4,11.39146525638175
9.0,20.0,1005.7583333333332,259,79.125,93,25.8,11.482547147394856
9.0,20.5,1006.4583333333334,260,79.375,100,26.7,7.899350010512762
9.0,20.0,1006.675,266,79.625,94,23.9,5.707895725294421
9.0,20.2,1007.2791666666668,270,80.125,94,22.0,6.808344209240613
9.0,20.0,1006.8625,257,80.375,75,26.6,7.3850155256401955
9.0,20.4,1006.7041666666668,260,80.625,100,25.7,7.538155357957035
9.0,20.6,1006.3791666666666,267,80.875,75,26.9,7.691295190273874
9.0,21.1,1006.5625,270,81.375,84,27.4,7.933583339959938
9.0,20.6,1006.5375,277,81.625,81,24.9,7.883751656490303
9.0,21.0,1006.6625,283,81.875,94,23.2,7.758931487129423
9.0,20.4,1006.775,270,82.125,92,27.4,7.690872478472376
9.0,20.8,1006.8666666666668,269,82.375,58,26.3,7.679574630519165
9.0,21.4,1006.9708333333332,268,82.625,55,28.4,7.587876081216506
9.0,21.9,1007.0208333333334,272,82.875,84,28.5,7.4157768305644
9.0,21.6,1007.1125,278,83.125,68,26.0,7.400841534119338
9.0,21.8,1007.2,286,83.375,97,24.7,7.543070191881317
9.0,21.1,1007.2833333333332,272,83.625,97,28.5,7.610300991648173
9.0,21.4,1007.3583333333332,270,83.875,54,27.7,7.602533933419905
9.0,21.4,1007.425,267,84.125,52,28.9,7.59979109952899
9.0,21.9,1007.4916666666668,271,84.375,87,28.9,7.602072489975428
9.0,21.6,1007.5416666666666,276,84.625,74,26.4,7.611534149587985
9.0,21.3,1007.5666666666666,285,84.875,92,24.8,8.904948386532919
9.0,21.4,1007.6291666666666,271,85.125,84,29.3,8.904948386532919
9.0,21.4,1007.6833333333334,268,85.375,56,28.2,8.904948386532919
9.0,21.7,1007.7375,267,85.625,65,29.4,8.904948386532919
9.0,22.4,1007.8,272,85.875,90,28.8,8.904948386532919
9.0,22.0,1007.8625,280,86.125,89,25.9,8.904948386532919
9.0,22.1,1007.8916666666668,285,86.375,90,25.9,8.904948386532919
9.0,21.9,1007.9375,270,86.625,90,30.5,8.904948386532919
9.0,21.6,1007.9791666666666,266,86.875,49,29.3,8.904948386532919
9.0,21.0,1008.025,268,87.125,65,28.5,8.904948386532919
9.0,21.8,1008.075,274,87.375,94,27.9,8.904948386532919
9.0,21.2,1008.1125,280,87.625,91,24.6,8.904948386532919
9.0,21.4,1008.1333333333332,285,87.875,90,25.8,8.904948386532919
9.0,21.3,1008.1541666666668,271,88.125,87,30.2,8.904948386532919
9.0,21.0,1008.2,264,88.375,39,28.8,8.904948386532919
9.0,21.6,1008.2375,268,88.625,77,28.4,8.904948386532919
9.125,22.3,1009.2541666666666,273,77.125,99,28.0,8.904948386532919
9.125,21.6,1006.5125,279,77.25,100,25.2,8.904948386532919
9.125,21.8,1005.9208333333332,286,78.375,81,26.5,8.904948386532919
9.125,21.5,1005.7583333333332,273,78.5,77,30.5,8.904948386532919
9.25,21.5,1009.9458333333332,263,68.875,43,29.5,8.904948386532919
9.25,21.7,1009.9416666666666,268,69.125,84,28.3,13.045742202097976
9.25,22.2,1009.9458333333332,273,69.375,100,27.7,13.034412050577956
9.25,21.8,1009.9166666666666,284,69.625,100,24.7,13.026661500000907
9.25,21.8,1009.9208333333332,286,69.875,75,26.9,13.002062747649592
9.25,21.5,1009.9125,270,70.125,58,30.0,13.008163342267334
9.25,21.5,1009.9083333333332,259,70.375,54,29.5,12.797154230045091
9.25,20.9,1009.8833333333332,271,70.625,94,27.3,12.5260643485732
9.25,21.3,1009.8791666666666,276,70.875,100,26.4,12.473950361632635
9.25,20.9,1009.825,290,71.125,100,23.5,12.729792384196458
9.25,20.9,1009.7875,286,71.375,59,26.3,13.034421903929887
9.25,20.7,1009.775,272,71.625,49,28.9,13.063680249380244
9.25,20.9,1009.7458333333334,261,71.875,41,28.4,13.083419437286636
9.25,21.6,1009.7125,273,72.125,68,27.7,12.80339162888593
9.25,21.8,1009.6666666666666,276,72.375,100,27.0,12.497823362106455
9.25,21.6,1009.6375,295,72.625,100,23.5,12.76129137994015
9.25,21.4,1009.5916666666668,288,72.875,38,27.2,13.03113814570935
9.25,21.3,1009.5458333333332,273,73.125,39,30.1,12.149805536106346
9.25,21.6,1009.5,263,73.375,34,28.9,10.707274759582557
9.25,22.7,1009.4541666666668,271,73.625,71,28.8,9.949082881869634
9.25,22.9,1009.4333333333334,276,73.875,100,27.8,9.406685353323756
9.25,22.3,1009.375,301,74.125,100,24.5,8.951320119929948
9.25,22.6,1009.3208333333332,287,74.375,35,28.5,8.67009235693617
9.25,22.3,1009.2791666666668,271,74.625,23,31.5,8.404946576694856
9.25,22.5,1009.2208333333332,261,74.875,29,29.9,8.297934928935081
9.25,22.2,1009.1958333333332,275,75.125,63,28.8,8.374189044280435
9.25,22.5,1009.1875,277,75.375,100,27.7,8.451719500905766
9.25,21.3,1009.175,303,75.625,100,23.7,8.421159291364763
9.25,22.0,1009.1541666666668,291,75.875,39,28.3,8.365810866552565
9.25,21.8,1009.1541666666668,274,76.125,19,31.2,8.231774907368145
9.25,21.9,1009.1708333333332,267,76.625,35,29.6,7.83792885942237
9.25,24.5,1009.1708333333332,280,76.875,71,31.3,7.541935779001473
9.25,22.9,1006.625,282,77.625,100,30.1,6.65395653773878
9.25,22.8,1006.2,307,77.875,100,25.3,6.357963457317882
9.25,23.6,1005.9166666666666,296,78.125,39,30.5,6.204380066260905
9.25,23.7,1005.7,277,78.375,11,33.0,6.092161205654282
9.25,24.4,1005.7583333333332,271,78.875,39,32.4,7.806513374198502
9.25,23.5,1005.7583333333332,284,79.0,71,30.6,8.904948386532919
9.25,22.3,1006.25,294,79.375,100,28.4,6.869439211891175
9.25,21.6,1006.4583333333334,307,79.625,97,24.7,5.081849622275592
9.25,22.8,1006.65,297,79.875,39,29.6,4.686002884323762
9.25,22.9,1006.6583333333332,282,80.375,6,32.2,6.686408485288411
9.25,23.4,1006.4125,276,80.625,35,31.8,7.686611285770736
9.25,22.8,1006.15,281,80.75,84,30.6,8.904948386532919
9.25,22.5,1006.15,294,81.125,100,27.8,7.992890950404416
9.25,21.3,1006.4041666666668,292,81.375,95,24.6,7.974260076899174
9.25,22.8,1006.4583333333334,289,81.625,32,28.7,7.243518949899784
9.25,22.1,1006.5625,278,81.875,4,32.4,6.481577012935999
9.25,23.6,1006.6875,275,82.125,44,31.8,6.544683900742745
9.25,26.9,1006.7833333333332,277,82.375,35,34.6,6.664551949253328
9.25,25.6,1006.8875,303,82.625,100,30.9,6.572853399950669
9.25,24.6,1006.925,288,82.875,97,28.1,7.007185419425528
9.25,25.5,1007.0,288,83.125,16,32.6,7.523299726847579
9.25,24.9,1007.075,273,83.375,3,36.4,7.5901467183497076
9.25,27.3,1007.1416666666668,273,83.625,31,35.8,7.655023487105655
9.25,27.4,1007.225,280,83.875,36,34.9,7.64490239786648
9.25,25.2,1007.3083333333334,303,84.125,100,31.5,7.642159563975565
9.25,24.7,1007.375,291,84.375,97,28.0,7.622409678885214
9.25,26.4,1007.4291666666668,294,84.625,16,33.4,7.63241734674793
9.25,25.8,1007.4708333333332,279,84.875,3,36.7,8.904948386532919
9.25,28.4,1007.5333333333332,280,85.125,31,36.1,8.904948386532919
9.25,27.2,1007.5791666666668,275,85.375,36,35.0,8.904948386532919
9.25,25.5,1007.625,303,85.625,100,31.8,8.904948386532919
9.25,24.1,1007.7041666666668,290,85.875,100,28.0,8.904948386532919
9.25,26.9,1007.7708333333334,292,86.125,16,34.2,8.904948386532919
9.25,26.5,1007.8,268,86.375,7,37.1,8.904948386532919
9.25,28.6,1007.8625,269,86.625,10,36.7,8.904948386532919
9.25,26.5,1007.9083333333332,267,86.875,32,34.2,8.904948386532919
9.25,25.4,1007.95,302,87.125,100,31.4,8.904948386532919
9.25,23.8,1007.9875,287,87.375,100,28.2,8.904948386532919
9.25,26.7,1008.025,289,87.625,10,34.5,8.904948386532919
9.25,26.3,1008.0583333333334,253,87.875,10,37.2,8.904948386532919
9.25,28.2,1008.1166666666668,247,88.125,42,36.3,8.904948386532919
9.25,26.1,1008.1458333333334,217,88.375,55,29.8,8.904948386532919
9.25,26.5,1008.2041666666668,294,88.625,100,29.0,8.904948386532919
9.375,25.1,1009.1708333333332,284,76.375,100,28.5,8.904948386532919
9.375,28.2,1008.0375,282,77.25,13,30.5,8.904948386532919
9.375,28.6,1005.6666666666666,226,78.625,58,30.0,8.904948386532919
9.375,28.5,1005.7583333333332,192,79.0,90,30.0,8.904948386532919
9.375,25.8,1006.6583333333332,223,80.125,100,29.2,8.904948386532919
9.375,26.0,1006.2416666666668,289,80.625,100,28.6,8.904948386532919
9.5,25.8,1009.9208333333332,284,68.875,100,28.6,8.904948386532919
9.5,28.4,1009.8875,278,69.125,23,30.2,13.050451796502529
9.5,28.9,1009.9125,239,69.375,32,30.0,13.053544302202882
9.5,28.5,1009.9,202,69.625,100,30.0,13.025365948908595
9.5,26.1,1009.9083333333332,228,69.875,100,29.0,12.965916736619668
9.5,25.6,1009.8791666666666,284,70.125,100,29.0,12.972017331237408
9.5,25.9,1009.8666666666668,283,70.375,100,28.8,13.043667732761818
9.5,28.5,1009.8416666666668,274,70.625,23,30.4,13.055237365036582
9.5,29.0,1009.8375,244,70.875,46,30.0,13.0067262280617
9.5,28.4,1009.7916666666666,210,71.125,100,29.9,13.00339973829074
9.5,25.9,1009.7625,232,71.375,100,28.9,13.045257895723704
9.5,25.1,1009.7333333333332,279,71.625,100,29.0,13.074516241174065
9.5,26.9,1009.6875,283,71.875,99,28.8,13.091174774641816
9.5,28.5,1009.675,269,72.125,45,30.2,12.80806631180247
9.5,29.0,1009.6333333333332,244,72.375,61,29.9,12.225190852656027
9.5,28.5,1009.5833333333334,214,72.625,100,29.8,12.211351678122751
9.5,25.9,1009.5583333333334,238,72.875,100,28.8,12.766548788202648
9.5,25.5,1009.4958333333334,274,73.125,100,28.6,12.475197387051065
9.5,27.0,1009.4458333333332,282,73.375,97,28.6,11.337297474668
9.5,28.5,1009.4208333333332,265,73.625,52,30.1,10.41519191145198
9.5,28.8,1009.3791666666666,243,73.875,71,29.8,9.708880697403004
9.5,28.5,1009.3416666666668,219,74.125,100,29.8,9.176706953754056
9.5,25.6,1009.2625,245,74.375,100,28.6,8.818670680505138
9.5,25.5,1009.2125,272,74.625,100,28.5,8.553524900263824
9.5,27.1,1009.1666666666666,281,74.875,97,28.6,8.381269613030117
9.5,28.5,1009.1375,261,75.125,55,30.1,8.275534306550323
9.5,28.8,1009.1208333333334,242,75.375,74,29.6,8.236318980824441
9.5,28.5,1009.1041666666666,221,75.625,100,29.8,8.20575877128344
9.5,25.9,1009.1208333333334,251,75.875,100,28.1,8.18385367792732
9.5,25.5,1009.125,271,76.125,100,28.5,8.164688244774664
9.5,27.5,1009.1708333333332,278,76.375,100,28.8,8.008478818089621
9.5,28.6,1009.1958333333332,257,76.625,45,30.0,7.712485737668723
9.5,28.9,1009.2916666666666,241,76.75,77,29.5,8.904948386532919
9.5,28.4,1008.0458333333332,222,77.125,100,29.6,7.120499576826927
9.5,25.9,1005.9333333333334,252,77.625,100,27.8,6.7297185908959065
9.5,25.9,1005.9583333333334,269,77.875,100,28.5,6.6092268241992125
9.5,27.5,1005.8041666666668,275,78.125,100,28.8,6.49700796359259
9.5,28.5,1005.7375,253,78.375,55,29.6,6.384789102985966
9.5,28.6,1005.6333333333332,240,78.625,85,29.5,6.272570242379343
9.5,28.1,1005.6291666666666,223,78.875,100,29.5,6.1603513817727205
9.5,26.0,1005.8666666666668,253,79.375,100,27.4,4.562007871488756
9.5,26.1,1006.2916666666666,264,79.625,100,28.5,4.0519388236540035
9.5,27.6,1006.4791666666666,271,79.875,100,28.6,4.059956781304933
9.5,28.8,1006.2416666666668,249,80.375,71,29.4,5.564269960853885
9.5,28.9,1006.2416666666668,237,80.875,84,29.5,7.564675561818534
9.5,28.1,1006.15,224,81.125,100,29.4,8.03356768734365
9.5,26.0,1006.3708333333334,256,81.375,100,27.0,7.97114913791156
9.5,26.4,1006.4458333333332,261,81.625,100,28.5,7.240408010912169
9.5,27.8,1006.5166666666668,268,81.875,100,28.6,5.84134430634548
9.5,28.8,1006.6083333333332,247,82.125,84,29.4,5.267329426549322
9.5,28.9,1006.6708333333332,234,82.375,86,29.5,5.518363371523698
9.5,28.2,1006.7625,225,82.625,100,29.4,6.164261988811797
9.5,25.9,1006.8333333333334,258,82.875,100,27.0,7.205025278413621
9.5,26.5,1006.8958333333334,260,83.125,100,28.5,7.721139585835672
9.5,27.8,1006.9416666666666,265,83.375,100,28.6,7.712604911077949
9.5,28.8,1007.025,244,83.625,90,29.4,7.702100013574046
9.5,28.8,1007.1083333333332,232,83.875,90,29.5,7.689624893323962
9.5,28.0,1007.1791666666668,226,84.125,98,29.2,7.662496752885351
9.5,26.0,1007.2666666666668,260,84.375,100,27.0,7.620715592258213
9.5,26.6,1007.3208333333332,259,84.625,100,28.2,7.630723260120929
9.5,27.9,1007.3541666666666,262,84.875,100,28.8,8.904948386532919
9.5,28.8,1007.4125,240,85.125,94,29.4,8.904948386532919
9.5,28.9,1007.4541666666668,232,85.375,99,29.5,8.904948386532919
9.5,28.2,1007.5208333333334,226,85.625,100,29.2,8.904948386532919
9.5,26.1,1007.6041666666666,261,85.875,100,27.0,8.904948386532919
9.5,26.5,1007.6458333333334,258,86.125,100,28.2,8.904948386532919
9.5,27.8,1007.7,259,86.375,100,28.8,8.904948386532919
9.5,28.5,1007.7541666666666,235,86.625,94,29.4,8.904948386532919
9.5,28.6,1007.825,232,86.875,100,29.4,8.904948386532919
9.5,28.2,1007.8666666666668,225,87.125,100,29.1,8.904948386532919
9.5,26.1,1007.9041666666668,263,87.375,100,27.0,8.904948386532919
9.5,26.5,1007.9416666666666,257,87.625,100,28.1,8.904948386532919
9.5,27.9,1008.0041666666666,256,87.875,100,28.8,8.904948386532919
9.5,28.6,1008.0625,230,88.125,85,29.4,8.904948386532919
9.5,28.6,1008.1083333333332,229,88.375,100,29.4,8.904948386532919
9.5,28.4,1008.1541666666668,222,88.625,100,29.1,8.904948386532919
9.625,26.0,1009.2916666666666,263,76.75,100,27.0,8.904948386532919
9.75,26.9,1009.9083333333332,256,68.875,100,28.2,8.904948386532919
9.75,28.0,1009.8666666666668,252,69.125,100,28.8,12.435184983769052
9.75,28.5,1009.8666666666668,228,69.375,97,29.4,12.743258130307392
9.75,28.6,1009.85,224,69.625,100,29.2,13.0486083157429
9.75,28.2,1009.8583333333332,221,69.875,96,29.0,13.017707001345778
9.75,26.0,1009.8375,263,70.125,100,27.0,12.996090172745006
9.75,27.0,1009.8291666666668,254,70.375,100,28.1,13.0400231510509
9.75,28.0,1009.8041666666668,248,70.625,100,28.6,13.051592783325663
9.75,28.2,1009.7708333333334,224,70.875,100,29.2,13.02618571660421
9.75,28.5,1009.7625,219,71.125,100,29.1,13.026835482762117
9.75,28.4,1009.7083333333334,218,71.375,94,29.0,13.04956582587052
9.75,26.0,1009.6791666666668,263,71.625,100,26.9,13.078824171320878
9.75,26.8,1009.6291666666666,252,71.875,100,28.0,13.075669350611218
9.75,27.9,1009.6125,245,72.125,100,28.6,12.772747533594458
9.75,28.0,1009.575,221,72.375,100,29.1,12.481219693347237
9.75,28.2,1009.5416666666666,217,72.625,100,29.2,12.407401418514738
9.75,28.1,1009.5083333333332,218,72.875,97,28.9,12.61127180939619
9.75,26.0,1009.4625,262,73.125,100,26.9,12.319920408244604
9.75,26.6,1009.4,250,73.375,100,28.2,11.83842834657035
9.75,27.9,1009.3583333333332,243,73.625,100,28.6,11.572730634063134
9.75,28.1,1009.3166666666666,219,73.875,100,29.1,10.584158944272886
9.75,28.1,1009.2583333333332,215,74.125,100,29.0,9.575897318558315
9.75,28.1,1009.2166666666668,217,74.375,94,28.9,9.02403363898505
9.75,26.0,1009.1458333333334,262,74.625,100,27.0,8.758887858743737
9.75,26.6,1009.1,248,74.875,100,28.5,8.496157153979109
9.75,27.9,1009.0708333333332,241,75.125,100,28.6,8.352401785450942
9.75,28.1,1009.0375,218,75.375,100,29.0,8.365641815207612
9.75,28.4,1009.0375,214,75.625,100,29.0,8.335081605666609
9.75,28.2,1009.0583333333334,217,75.875,99,28.8,8.255685361110007
9.75,26.0,1009.0833333333334,261,76.375,100,27.4,7.8830356963359725
9.75,26.6,1009.1833333333334,247,76.625,100,28.5,7.587042615915075
9.75,27.9,1008.975,238,77.0,100,28.8,8.904948386532919
9.75,28.0,1006.5416666666666,216,77.625,99,28.9,7.014073582137521
9.75,28.5,1005.9583333333334,213,77.875,100,29.0,6.901854721530897
9.75,28.1,1005.8083333333334,218,78.125,97,28.8,6.789635860924275
9.75,25.9,1005.7875,261,78.375,100,27.5,6.531983757177231
9.75,26.8,1005.7458333333334,246,78.625,100,28.5,6.128898410289765
9.75,27.9,1005.6916666666666,236,78.875,100,28.6,5.725813063402298
9.75,28.1,1005.8666666666668,214,79.0,97,28.9,8.904948386532919
