temperature_2m_max,precipitation_probability_max,pressure_msl,longitude,latitude,wind_direction_10m_dominant,temperature_2m_min
28.3,83,1007.4833333333332,76.125,8.75,121,27.9
28.6,98,1007.525,76.375,8.75,139,27.7
28.8,90,1007.6875,76.75,8.75,144,28.0
28.6,95,1007.7333333333332,76.875,8.75,146,27.9
28.5,83,1008.3333333333334,77.375,8.75,144,27.8
28.6,65,1007.8,77.625,8.75,146,27.2
28.3,88,1007.7291666666666,77.875,8.75,121,27.9
28.6,98,1007.6125,78.125,8.75,138,27.7
28.8,85,1007.3208333333332,78.375,8.75,142,28.1
28.7,88,1007.1166666666668,78.625,8.75,144,27.9
28.5,78,1006.9083333333332,78.875,8.75,142,27.7
28.5,68,1006.475,79.125,8.75,143,27.1
29.0,8,1006.25,79.375,8.75,14,28.0
29.8,5,1005.9833333333332,79.625,8.75,9,28.7
29.9,18,1005.1875,80.125,8.75,358,28.1
28.7,83,1004.8916666666668,80.375,8.75,351,27.5
28.7,10,1004.4333333333334,80.625,8.75,341,28.0
29.2,5,1003.9541666666668,80.875,8.75,326,28.1
29.0,5,1003.275,81.125,8.75,13,28.0
29.8,10,1002.8,81.375,8.75,6,28.6
29.9,23,1001.8041666666668,81.625,8.75,357,28.3
28.8,65,1001.2958333333332,81.875,8.75,351,27.5
28.7,8,1000.7791666666668,82.125,8.75,338,28.0
29.2,3,1000.0625,82.375,8.75,326,28.0
29.1,8,999.7583333333332,82.625,8.75,9,28.0
29.7,5,999.7083333333334,82.875,8.75,1,28.5
29.9,15,1000.2125,83.125,8.75,356,28.8
28.9,70,1000.5958333333332,83.375,8.75,351,27.4
28.7,5,1001.225,83.625,8.75,335,28.0
29.2,3,1001.575,83.875,8.75,327,28.0
29.1,8,1002.0458333333332,84.125,8.75,5,27.9
29.5,5,1002.4125,84.375,8.75,357,28.2
29.7,15,1002.6625,84.625,8.75,353,29.0
28.9,70,1003.0333333333332,84.875,8.75,354,27.5
29.0,5,1003.2083333333334,85.125,8.75,333,27.9
29.0,3,1003.3833333333332,85.375,8.75,327,28.0
29.1,5,1003.6333333333332,85.625,8.75,4,28.0
29.5,3,1003.9083333333332,85.875,8.75,352,28.4
29.8,5,1004.1791666666668,86.125,8.75,350,28.9
29.0,68,1004.3333333333334,86.375,8.75,356,27.5
29.0,3,1004.6833333333334,86.625,8.75,331,27.9
28.9,3,1004.8291666666668,86.875,8.75,326,27.9
29.1,8,1004.9875,87.125,8.75,2,28.0
29.7,3,1005.1833333333334,87.375,8.75,350,28.5
29.8,8,1005.3916666666668,87.625,8.75,349,28.9
29.0,65,1005.5583333333334,87.875,8.75,355,27.6
29.0,3,1005.6958333333332,88.125,8.75,328,28.0
28.9,5,1005.8125,88.375,8.75,324,27.9
29.2,8,1006.0666666666666,88.625,8.75,360,28.0
29.8,3,1008.8125,77.25,8.875,349,28.6
29.5,8,1005.2583333333332,80.0,8.875,345,28.6
29.2,65,1003.7041666666668,81.0,8.875,354,27.8
28.6,3,1009.0875,68.875,9.0,327,28.0
28.8,5,1009.0458333333332,69.125,9.0,321,27.8
29.1,5,1009.0166666666668,69.375,9.0,356,28.0
29.9,8,1008.9708333333332,69.625,9.0,351,28.8
29.6,10,1008.9083333333332,69.875,9.0,341,28.6
29.1,63,1008.8291666666668,70.125,9.0,354,27.9
28.6,5,1008.7583333333332,70.375,9.0,325,28.1
28.8,5,1008.6708333333332,70.625,9.0,316,27.8
29.1,8,1008.6375,70.875,9.0,352,28.0
29.8,5,1008.5833333333334,71.125,9.0,351,28.5
29.5,10,1008.55,71.375,9.0,339,28.7
29.0,55,1008.4833333333332,71.625,9.0,351,27.6
28.8,0,1008.4291666666668,71.875,9.0,324,28.0
28.8,5,1008.3791666666666,72.125,9.0,312,28.0
29.2,8,1008.3166666666666,72.375,9.0,349,28.0
29.5,10,1008.2458333333334,72.625,9.0,351,28.1
29.3,13,1008.2041666666668,72.875,9.0,335,28.5
29.1,55,1008.1416666666668,73.125,9.0,350,27.7
28.8,3,1008.075,73.375,9.0,322,28.0
28.8,10,1008.025,73.625,9.0,311,27.9
29.2,10,1007.975,73.875,9.0,347,28.0
29.4,10,1007.8916666666668,74.125,9.0,349,28.3
29.2,10,1007.8125,74.375,9.0,330,28.6
29.0,53,1007.7583333333332,74.625,9.0,348,27.6
28.8,3,1007.7083333333334,74.875,9.0,320,28.1
28.6,8,1007.6541666666668,75.125,9.0,308,27.8
29.4,10,1007.6083333333332,75.375,9.0,347,28.0
29.5,10,1007.55,75.625,9.0,346,28.4
29.3,15,1007.5,75.875,9.0,322,28.3
29.0,48,1007.4875,76.125,9.0,346,27.6
28.8,3,1007.5208333333334,76.375,9.0,318,28.2
28.7,8,1007.6708333333332,76.625,9.0,305,27.9
29.1,10,1007.8083333333334,76.875,9.0,347,28.1
29.3,10,1008.125,77.375,9.0,343,28.4
29.3,15,1007.9833333333332,77.625,9.0,317,28.4
29.0,48,1007.8666666666668,77.875,9.0,344,27.8
29.0,3,1007.5791666666668,78.125,9.0,315,28.4
28.9,8,1006.8958333333334,78.875,9.0,303,28.0
29.2,13,1006.6541666666668,79.125,9.0,347,28.1
29.4,13,1006.2833333333332,79.375,9.0,340,28.3
29.2,23,1005.8583333333332,79.625,9.0,316,28.5
29.1,45,1005.1833333333334,80.125,9.0,343,27.8
29.1,0,1005.0,80.375,9.0,315,28.4
28.9,10,1004.375,80.625,9.0,302,28.0
29.4,15,1003.9208333333332,80.875,9.0,344,28.0
29.4,10,1002.5875,81.375,9.0,336,28.4
29.2,25,1002.1583333333332,81.625,9.0,315,28.2
29.1,48,1001.6083333333332,81.875,9.0,339,27.8
29.1,0,1000.9125,82.125,9.0,314,28.4
29.0,10,1000.5291666666668,82.375,9.0,301,28.0
29.2,15,1000.25,82.625,9.0,340,28.0
29.3,10,1000.1666666666666,82.875,9.0,332,28.4
29.1,25,1000.5208333333334,83.125,9.0,317,28.1
29.1,48,1001.0083333333332,83.375,9.0,336,27.8
29.1,0,1001.3,83.625,9.0,313,28.3
29.2,10,1001.8958333333334,83.875,9.0,298,28.0
29.3,23,1002.1541666666668,84.125,9.0,337,28.0
29.2,18,1002.4958333333334,84.375,9.0,332,28.4
29.1,35,1002.7041666666668,84.625,9.0,314,28.1
29.1,58,1002.9875,84.875,9.0,331,28.0
29.2,0,1003.2333333333332,85.125,9.0,311,28.3
29.3,10,1003.4333333333334,85.375,9.0,296,28.0
29.3,25,1003.7791666666668,85.625,9.0,337,28.1
29.2,35,1003.9458333333332,85.875,9.0,331,28.3
29.0,35,1004.2083333333334,86.125,9.0,311,28.1
29.2,45,1004.3541666666666,86.375,9.0,328,28.0
29.3,0,1004.6125,86.625,9.0,310,28.3
29.5,8,1004.8166666666666,86.875,9.0,294,28.1
29.0,35,1004.9791666666666,87.125,9.0,336,28.1
29.0,40,1005.2458333333334,87.375,9.0,328,28.3
29.0,30,1005.3708333333334,87.625,9.0,308,28.1
29.2,43,1005.5,87.875,9.0,326,28.0
29.2,0,1005.7,88.125,9.0,308,28.3
29.6,10,1005.8916666666668,88.375,9.0,294,28.1
28.8,38,1006.0416666666666,88.625,9.0,336,28.1
28.9,38,1008.8416666666668,77.125,9.125,325,28.1
28.9,43,1008.625,77.25,9.125,307,28.0
29.3,38,1007.4125,78.375,9.125,323,28.1
29.2,3,1007.4125,78.5,9.125,307,28.4
29.7,10,1009.0833333333334,68.875,9.25,292,28.1
28.7,45,1009.0666666666666,69.125,9.25,335,28.0
28.6,45,1009.0333333333332,69.375,9.25,325,28.0
28.8,45,1008.9541666666668,69.625,9.25,308,27.8
29.3,33,1008.8916666666668,69.875,9.25,322,28.1
29.1,5,1008.8166666666666,70.125,9.25,305,28.5
29.5,10,1008.7458333333334,70.375,9.25,291,28.1
28.8,45,1008.7083333333334,70.625,9.25,334,27.9
28.6,45,1008.6458333333334,70.875,9.25,326,28.0
28.5,45,1008.5875,71.125,9.25,309,27.6
29.2,33,1008.5625,71.375,9.25,320,28.0
29.2,5,1008.5041666666666,71.625,9.25,304,28.4
29.4,10,1008.4416666666666,71.875,9.25,290,28.1
28.8,60,1008.3833333333332,72.125,9.25,335,27.8
28.6,48,1008.3125,72.375,9.25,328,28.0
28.3,48,1008.2541666666668,72.625,9.25,308,27.6
29.2,35,1008.2166666666668,72.875,9.25,318,28.0
29.1,5,1008.1583333333332,73.125,9.25,303,28.5
29.4,14,1008.0666666666666,73.375,9.25,289,28.1
28.5,68,1008.0208333333334,73.625,9.25,336,27.5
28.7,55,1007.9583333333334,73.875,9.25,330,27.9
28.5,55,1007.8958333333334,74.125,9.25,307,27.7
29.1,25,1007.85,74.375,9.25,315,28.0
29.1,10,1007.7833333333332,74.625,9.25,302,28.4
29.5,15,1007.725,74.875,9.25,286,28.1
28.5,68,1007.6666666666666,75.125,9.25,340,27.1
28.8,55,1007.6166666666668,75.375,9.25,334,27.9
28.5,55,1007.5583333333334,75.625,9.25,307,27.6
29.1,25,1007.525,75.875,9.25,313,28.1
29.1,10,1007.4916666666668,76.125,9.25,301,28.4
29.2,15,1007.7041666666668,76.625,9.25,285,28.1
28.5,78,1007.9625,76.875,9.25,343,26.6
28.7,65,1008.0375,77.625,9.25,335,27.9
28.5,50,1007.9041666666668,77.875,9.25,306,27.7
29.2,40,1007.6583333333332,78.125,9.25,312,28.2
29.2,18,1007.5041666666666,78.375,9.25,300,28.4
29.1,15,1006.9875,78.875,9.25,284,28.1
28.6,83,1006.9541666666668,79.0,9.25,331,26.3
28.9,68,1006.4625,79.375,9.25,334,27.4
28.7,48,1006.0291666666668,79.625,9.25,306,27.9
29.2,38,1005.7583333333332,79.875,9.25,311,28.2
29.2,25,1004.9791666666666,80.375,9.25,299,28.4
29.0,20,1004.4708333333332,80.625,9.25,282,28.2
28.5,83,1004.2083333333334,80.75,9.25,295,26.1
28.9,68,1003.35,81.125,9.25,329,26.9
29.0,48,1002.7666666666668,81.375,9.25,310,28.2
29.3,38,1002.3833333333332,81.625,9.25,311,28.1
29.3,25,1002.1,81.875,9.25,299,28.2
29.0,20,1001.4958333333334,82.125,9.25,281,28.2
28.4,95,1001.2083333333334,82.375,9.25,283,25.9
28.9,80,1001.0416666666666,82.625,9.25,329,26.8
29.0,48,1000.8416666666668,82.875,9.25,314,28.2
29.4,70,1000.9541666666668,83.125,9.25,309,28.0
29.4,38,1001.3541666666666,83.375,9.25,299,28.2
29.1,25,1001.6333333333332,83.625,9.25,280,28.2
27.7,93,1002.05,83.875,9.25,259,26.0
29.0,73,1002.2708333333334,84.125,9.25,332,27.0
29.4,55,1002.5541666666668,84.375,9.25,317,27.8
29.4,90,1002.9166666666666,84.625,9.25,307,27.6
29.5,43,1003.0958333333332,84.875,9.25,299,28.2
29.2,31,1003.3583333333332,85.125,9.25,280,28.2
27.2,93,1003.575,85.375,9.25,243,25.7
28.4,73,1003.8208333333332,85.625,9.25,341,26.5
29.6,55,1003.9916666666668,85.875,9.25,335,27.7
29.4,90,1004.15,86.125,9.25,308,27.6
29.5,43,1004.4916666666668,86.375,9.25,303,28.3
29.3,31,1004.6458333333334,86.625,9.25,284,28.0
27.1,93,1004.8666666666668,86.875,9.25,247,25.7
28.0,73,1005.0666666666666,87.125,9.25,349,26.8
29.0,65,1005.2,87.375,9.25,349,27.4
29.1,90,1005.3875,87.625,9.25,309,27.5
29.0,63,1005.5208333333334,87.875,9.25,309,28.1
29.0,43,1005.7625,88.125,9.25,290,27.8
27.0,98,1005.8916666666668,88.375,9.25,311,24.9
27.9,68,1006.0,88.625,9.25,356,24.7
29.0,30,1007.5833333333334,76.375,9.375,35,25.2
30.2,55,1010.8458333333332,77.25,9.375,300,26.6
29.5,73,1007.3708333333334,78.625,9.375,310,26.4
28.3,65,1006.9541666666668,79.0,9.375,305,25.6
25.2,93,1005.3875,80.125,9.375,289,23.6
26.9,65,1004.5,80.625,9.375,313,23.6
27.7,38,1009.0916666666668,68.875,9.5,50,22.3
30.1,58,1009.0791666666668,69.125,9.5,316,24.2
29.5,48,1009.0333333333332,69.375,9.5,313,24.6
27.5,35,1008.9708333333332,69.625,9.5,313,24.6
18.4,95,1008.9,69.875,9.5,30,16.4
20.0,75,1008.8166666666666,70.125,9.5,42,16.5
19.8,48,1008.7541666666666,70.375,9.5,336,16.4
20.8,68,1008.7083333333334,70.625,9.5,297,16.8
21.1,63,1008.65,70.875,9.5,301,17.2
20.0,48,1008.6,71.125,9.5,283,17.3
25.0,93,1008.5625,71.375,9.5,5,23.8
27.1,80,1008.5125,71.625,9.5,357,23.3
27.8,43,1008.4291666666668,71.875,9.5,83,23.3
29.9,43,1008.4,72.125,9.5,134,24.3
33.5,20,1008.3291666666668,72.375,9.5,260,24.5
33.1,20,1008.2708333333334,72.625,9.5,226,24.0
24.7,93,1008.2375,72.875,9.5,351,23.5
26.1,80,1008.1625,73.125,9.5,339,23.3
27.2,43,1008.0791666666668,73.375,9.5,291,23.0
28.9,43,1008.025,73.625,9.5,114,24.5
32.9,20,1007.9583333333334,73.875,9.5,252,23.9
33.1,20,1007.9125,74.125,9.5,222,24.8
25.1,93,1007.8458333333332,74.375,9.5,345,23.8
26.2,88,1007.7833333333332,74.625,9.5,326,23.6
27.0,38,1007.7375,74.875,9.5,286,23.5
28.9,40,1007.6958333333332,75.125,9.5,281,24.7
32.8,20,1007.6125,75.375,9.5,241,24.2
32.7,20,1007.5583333333334,75.625,9.5,227,25.4
27.4,93,1007.5166666666668,75.875,9.5,354,25.0
27.2,88,1007.5291666666668,76.125,9.5,341,25.6
29.1,38,1007.5791666666668,76.375,9.5,311,26.7
29.0,53,1007.6541666666668,76.625,9.5,255,26.1
29.5,23,1007.9,76.75,9.5,224,26.4
29.1,18,1010.3083333333334,77.125,9.5,231,28.2
27.2,98,1008.5166666666668,77.625,9.5,353,25.1
27.1,100,1007.9166666666666,77.875,9.5,341,25.5
29.3,43,1007.8666666666668,78.125,9.5,319,26.2
29.3,53,1007.7166666666668,78.375,9.5,265,26.5
29.3,18,1007.4458333333332,78.625,9.5,227,26.8
29.0,13,1007.1666666666666,78.875,9.5,231,28.3
26.6,98,1006.5416666666666,79.375,9.5,352,25.4
26.8,100,1006.2,79.625,9.5,342,25.5
29.0,40,1005.8666666666668,79.875,9.5,327,25.6
29.1,68,1005.1208333333334,80.375,9.5,276,26.8
29.0,30,1004.2416666666668,80.875,9.5,230,26.9
28.8,15,1003.6166666666668,81.125,9.5,229,28.2
26.5,100,1003.1583333333332,81.375,9.5,353,25.6
26.9,100,1002.8291666666668,81.625,9.5,343,25.8
28.9,48,1002.25,81.875,9.5,330,26.5
29.1,58,1001.9333333333334,82.125,9.5,284,26.8
28.8,48,1001.6916666666666,82.375,9.5,231,27.4
28.8,20,1001.2958333333332,82.625,9.5,229,28.2
26.6,100,1001.5875,82.875,9.5,354,25.8
26.8,100,1001.6416666666668,83.125,9.5,344,26.1
28.9,50,1001.8875,83.375,9.5,331,26.8
29.1,63,1002.0416666666666,83.625,9.5,291,26.2
28.8,45,1002.2208333333332,83.875,9.5,231,27.5
28.9,20,1002.5375,84.125,9.5,226,28.0
26.5,100,1002.7625,84.375,9.5,354,25.7
27.0,100,1003.025,84.625,9.5,345,26.1
28.4,85,1003.1875,84.875,9.5,330,26.8
28.7,63,1003.4083333333332,85.125,9.5,297,26.3
28.9,65,1003.6916666666666,85.375,9.5,229,27.4
28.8,25,1003.8375,85.625,9.5,220,28.0
25.7,100,1004.1,85.875,9.5,350,24.0
25.6,100,1004.3125,86.125,9.5,338,25.0
26.2,70,1004.5291666666668,86.375,9.5,325,24.8
27.4,65,1004.6791666666668,86.625,9.5,282,24.9
29.1,45,1004.8083333333334,86.875,9.5,210,24.4
30.1,35,1005.1125,87.125,9.5,210,25.8
25.5,100,1005.2458333333334,87.375,9.5,347,23.6
25.2,100,1005.4458333333332,87.625,9.5,332,24.4
25.1,73,1005.6083333333332,87.875,9.5,314,24.0
26.6,55,1005.7375,88.125,9.5,267,24.1
28.9,63,1005.9083333333332,88.375,9.5,216,23.4
30.0,26,1006.0125,88.625,9.5,204,24.7
25.5,100,1007.775,76.75,9.625,346,23.6
25.3,100,1009.0791666666668,68.875,9.75,326,24.2
25.3,65,1009.0916666666668,69.125,9.75,303,23.7
26.1,45,1009.0458333333332,69.375,9.75,258,23.9
29.4,65,1009.0166666666668,69.625,9.75,221,23.4
30.2,33,1008.9166666666666,69.875,9.75,209,24.6
25.4,100,1008.8208333333332,70.125,9.75,350,23.4
25.3,100,1008.775,70.375,9.75,323,23.9
24.8,60,1008.7208333333332,70.625,9.75,298,23.4
25.6,35,1008.65,70.875,9.75,257,23.4
28.8,68,1008.6,71.125,9.75,226,23.5
30.0,28,1008.55,71.375,9.75,214,24.4
26.3,100,1008.5125,71.625,9.75,354,23.7
25.7,100,1008.475,71.875,9.75,325,24.2
25.1,60,1008.3708333333334,72.125,9.75,292,23.9
25.7,28,1008.3333333333334,72.375,9.75,264,24.0
29.4,60,1008.3041666666668,72.625,9.75,238,23.8
31.1,28,1008.225,72.875,9.75,218,24.5
26.5,100,1008.1666666666666,73.125,9.75,1,24.5
25.9,100,1008.1083333333332,73.375,9.75,321,25.0
25.6,68,1008.0291666666668,73.625,9.75,288,24.4
26.0,30,1007.9916666666668,73.875,9.75,263,24.3
30.5,43,1007.9166666666666,74.125,9.75,236,23.9
31.4,18,1007.8458333333332,74.375,9.75,217,24.2
27.1,100,1007.7958333333332,74.625,9.75,2,24.9
26.3,100,1007.7625,74.875,9.75,315,25.0
25.7,68,1007.6875,75.125,9.75,286,24.5
26.5,20,1007.625,75.375,9.75,261,24.4
30.9,40,1007.5666666666666,75.625,9.75,234,23.8
32.0,13,1007.5333333333332,75.875,9.75,218,24.2
27.8,100,1007.5708333333332,76.375,9.75,31,26.6
27.4,100,1007.7041666666668,76.625,9.75,352,26.8
27.1,68,1009.7375,77.0,9.75,295,26.1
27.5,20,1008.5958333333332,77.625,9.75,266,26.5
28.5,40,1008.0458333333336,77.875,9.75,228,26.5
28.4,13,1008.0375,78.125,9.75,173,27.1
27.8,100,1007.7958333333332,78.375,9.75,36,26.8
27.5,100,1007.6,78.625,9.75,356,26.8
27.3,90,1007.4,78.875,9.75,294,26.3
27.8,30,1007.2041666666668,79.0,9.75,267,26.6
28.4,28,1006.7458333333334,79.375,9.75,227,26.7
28.1,10,1006.4375,79.625,9.75,146,27.5
28.0,100,1005.8708333333334,80.0,9.75,42,26.9
27.5,100,1005.6708333333332,80.125,9.75,1,26.9
27.5,95,1005.5791666666668,80.25,9.75,293,26.5
27.6,33,1004.9375,80.625,9.75,266,26.8
28.4,33,1004.2083333333334,80.875,9.75,228,27.0
28.2,25,1003.8583333333332,81.125,9.75,135,27.6
28.1,100,1003.65,81.375,9.75,52,27.2
28.0,100,1003.0458333333332,81.625,9.75,18,27.1
27.9,90,1002.7583333333332,81.875,9.75,291,26.8
28.0,35,1002.5041666666666,82.125,9.75,265,27.0
28.5,38,1002.325,82.375,9.75,226,27.2
28.3,33,1002.0166666666668,82.625,9.75,142,28.0
28.2,100,1002.0708333333332,82.875,9.75,61,27.6
28.6,100,1002.0666666666666,83.125,9.75,50,27.4
28.1,88,1002.0708333333332,83.375,9.75,282,27.0
28.1,40,1002.3375,83.625,9.75,261,27.2
28.5,35,1002.6208333333334,83.875,9.75,225,27.5
28.5,33,1002.8708333333334,84.125,9.75,154,28.1
28.4,100,1003.0041666666666,84.375,9.75,70,27.7
28.4,100,1003.1458333333334,84.625,9.75,159,27.4
28.2,88,1003.4083333333332,84.875,9.75,273,27.0
28.4,40,1003.5583333333334,85.125,9.75,257,27.1
28.6,35,1003.8,85.375,9.75,224,27.6
28.6,33,1003.9458333333332,85.625,9.75,161,28.2
28.4,100,1004.2375,85.875,9.75,75,27.8
28.2,100,1004.4166666666666,86.125,9.75,169,27.5
28.2,85,1004.5666666666666,86.375,9.75,264,27.3
28.5,40,1004.7791666666668,86.625,9.75,254,27.4
28.6,33,1004.9666666666668,86.875,9.75,224,27.5
28.8,33,1005.1583333333332,87.125,9.75,166,28.3
28.4,100,1005.275,87.375,9.75,83,27.7
28.4,100,1005.4083333333332,87.625,9.75,175,27.5
28.2,80,1005.6791666666668,87.875,9.75,252,27.4
28.8,50,1005.7625,88.125,9.75,250,27.6
29.0,50,1005.9416666666666,88.375,9.75,223,27.9
28.9,38,1006.0916666666668,88.625,9.75,176,28.3
28.4,100,1007.5083333333332,76.25,9.875,88,27.8
28.5,100,1008.9875,77.375,9.875,168,27.6
28.6,80,1009.1208333333334,68.875,10.0,241,27.5
28.9,50,1009.0791666666668,69.125,10.0,245,27.5
28.8,50,1009.0666666666666,69.375,10.0,220,28.0
29.0,38,1009.0291666666668,69.625,10.0,181,28.3
28.4,98,1008.8833333333332,69.875,10.0,89,27.8
28.4,100,1008.825,70.125,10.0,159,27.7
28.5,83,1008.7708333333334,70.375,10.0,231,27.6
29.0,68,1008.6833333333334,70.625,10.0,241,27.6
28.7,55,1008.65,70.875,10.0,216,27.8
29.2,33,1008.6,71.125,10.0,180,28.2
28.3,98,1008.5625,71.375,10.0,93,27.9
28.5,100,1008.5291666666668,71.625,10.0,155,27.6
28.6,90,1008.4708333333332,71.875,10.0,221,27.5
29.0,73,1008.4041666666668,72.125,10.0,237,27.5
28.9,60,1008.3666666666668,72.375,10.0,210,27.6
29.2,45,1008.3291666666668,72.625,10.0,180,28.1
28.2,98,1008.2208333333332,72.875,10.0,97,27.9
28.7,100,1008.1833333333334,73.125,10.0,156,27.6
28.7,90,1008.1291666666666,73.375,10.0,214,27.7
28.8,73,1008.0583333333334,73.625,10.0,233,27.8
28.5,60,1008.0125,73.875,10.0,201,27.5
29.1,45,1007.9541666666668,74.125,10.0,182,27.8
28.3,98,1007.8541666666666,74.375,10.0,99,27.9
28.9,100,1007.8291666666668,74.625,10.0,155,27.6
28.6,98,1007.7833333333332,74.875,10.0,207,27.7
28.8,85,1007.7083333333334,75.125,10.0,229,27.8
28.6,78,1007.6708333333332,75.375,10.0,200,27.5
29.0,53,1007.6041666666666,75.625,10.0,183,27.8
28.3,98,1007.4916666666668,75.875,10.0,101,27.9
28.9,98,1007.5333333333332,76.375,10.0,151,27.6
28.4,95,1007.7333333333332,76.625,10.0,197,27.7
28.8,95,1008.8791666666666,76.875,10.0,221,27.8
28.5,83,1009.1291666666666,77.375,10.0,196,27.5
28.5,53,1008.9291666666668,77.625,10.0,184,27.6
28.4,98,1008.3833333333332,77.875,10.0,104,27.9
28.6,98,1008.075,78.125,10.0,151,27.5
28.5,98,1007.9666666666668,78.375,10.0,190,27.5
28.5,98,1007.775,78.625,10.0,213,27.7
28.5,90,1007.5666666666666,78.875,10.0,194,27.6
28.5,48,1007.0791666666668,79.125,10.0,187,27.4
28.4,98,1007.0791666666668,79.25,10.0,106,28.0
28.6,100,1006.7458333333334,79.625,10.0,150,27.6
28.4,100,1006.2083333333334,79.875,10.0,183,27.6
28.2,98,1005.9041666666668,80.125,10.0,203,27.6
28.6,98,1005.5291666666668,80.375,10.0,189,27.8
28.7,45,1004.9875,80.625,10.0,188,27.6
28.4,100,1004.6708333333332,80.875,10.0,107,28.0
28.5,98,1004.2625,81.125,10.0,150,27.6
28.4,100,1003.7083333333334,81.375,10.0,179,27.8
28.1,100,1003.3666666666668,81.625,10.0,196,27.6
28.8,98,1003.1125,81.875,10.0,185,27.8
29.1,50,1002.8916666666668,82.125,10.0,187,27.6
28.4,98,1002.7875,82.375,10.0,107,28.0
28.4,100,1002.6708333333332,82.625,10.0,148,27.8
28.2,100,1002.6,82.875,10.0,173,27.8
28.1,100,1002.5708333333332,83.125,10.0,187,27.6
28.9,95,1002.6125,83.375,10.0,179,27.6
29.4,55,1002.7916666666666,83.625,10.0,185,27.4
28.4,100,1002.875,83.875,10.0,110,28.0
28.4,100,1002.9833333333332,84.125,10.0,148,27.9
28.2,100,1003.2041666666668,84.375,10.0,167,27.8
28.0,100,1003.3333333333334,84.625,10.0,172,27.5
28.8,95,1003.6583333333332,84.875,10.0,174,27.4
29.5,53,1003.7833333333332,85.125,10.0,183,28.0
28.4,93,1004.0166666666668,85.375,10.0,111,28.0
28.3,100,1004.125,85.625,10.0,148,28.0
28.2,100,1004.2958333333332,85.875,10.0,164,27.8
28.0,100,1004.4958333333334,86.125,10.0,168,27.5
28.8,95,1004.6291666666666,86.375,10.0,171,27.4
29.4,53,1004.8958333333334,86.625,10.0,181,28.4
28.4,90,1005.0708333333332,86.875,10.0,111,28.0
28.3,100,1005.175,87.125,10.0,145,28.0
28.4,100,1005.35,87.375,10.0,159,27.9
28.0,100,1005.5291666666668,87.625,10.0,164,27.5
28.7,100,1005.7125,87.875,10.0,167,27.4
29.7,55,1005.8083333333334,88.125,10.0,180,28.4
28.3,90,1005.9541666666668,88.375,10.0,113,28.0
28.5,100,1006.1416666666668,88.625,10.0,145,28.0
28.5,100,1007.4458333333332,76.25,10.125,156,28.0
28.0,100,1012.8125,77.125,10.125,162,27.6
28.5,100,1011.9458333333332,77.25,10.125,162,27.6
29.5,50,1009.1583333333332,68.875,10.25,175,28.2
28.2,88,1009.0916666666668,69.125,10.25,114,27.9
28.6,100,1009.075,69.375,10.25,143,28.0
28.5,100,1009.0333333333332,69.625,10.25,153,28.0
28.1,100,1008.9291666666668,69.875,10.25,157,27.6
28.5,98,1008.8458333333332,70.125,10.25,157,27.7
29.4,50,1008.7666666666668,70.375,10.25,167,28.1
28.2,90,1008.7,70.625,10.25,115,28.0
28.4,100,1008.6333333333332,70.875,10.25,141,27.9
28.5,100,1008.5958333333332,71.125,10.25,151,28.0
28.2,100,1008.5958333333332,71.375,10.25,154,27.6
28.5,98,1008.5458333333332,71.625,10.25,155,27.8
29.5,58,1008.4791666666666,71.875,10.25,162,28.0
28.2,93,1008.4416666666666,72.125,10.25,116,27.9
28.4,98,1008.3875,72.375,10.25,141,27.9
28.6,98,1008.3166666666666,72.625,10.25,149,28.0
28.4,100,1008.2708333333334,72.875,10.25,152,27.7
28.4,93,1008.2041666666668,73.125,10.25,153,27.8
29.3,58,1008.1333333333332,73.375,10.25,156,27.9
28.4,93,1008.0791666666668,73.625,10.25,115,27.8
28.6,98,1008.025,73.875,10.25,138,27.9
28.7,98,1007.9333333333334,74.125,10.25,145,28.0
28.6,100,1007.8875,74.375,10.25,148,27.8
28.4,93,1007.8375,74.625,10.25,148,27.9
28.9,58,1007.7791666666668,74.875,10.25,149,27.5
28.3,88,1007.7208333333332,75.125,10.25,116,27.9
28.6,98,1007.6875,75.375,10.25,137,27.9
28.7,90,1007.6291666666666,75.625,10.25,144,28.0
28.6,95,1007.5333333333332,75.875,10.25,147,27.9
28.5,80,1007.55,76.375,10.25,146,27.8
28.8,65,1008.1708333333332,76.625,10.25,146,27.4
28.2,85,1012.5833333333334,77.375,10.25,116,27.9
28.6,98,1011.0083333333332,77.625,10.25,136,27.9
28.8,83,1009.675,78.0,10.25,142,28.0
28.8,95,1009.1875,78.125,10.25,144,27.8
28.4,78,1008.5,78.375,10.25,143,27.6
28.6,63,1008.1666666666666,78.625,10.25,143,27.1
28.2,85,1007.6916666666666,78.875,10.25,117,27.9
28.6,98,1007.4208333333332,79.125,10.25,136,27.8
28.9,83,1006.0958333333332,80.125,10.25,140,28.1
29.0,95,1005.6291666666666,80.375,10.25,141,27.9
28.5,78,1005.2333333333332,80.625,10.25,139,27.7
28.8,63,1005.0333333333332,80.875,10.25,148,27.2
29.1,5,1004.6625,81.125,10.25,15,27.9
29.9,5,1004.1583333333332,81.375,10.25,12,28.5
29.6,35,1003.9083333333332,81.625,10.25,359,28.0
28.8,50,1003.6916666666666,81.875,10.25,353,27.5
28.7,5,1003.3125,82.125,10.25,342,28.0
29.2,5,1003.1541666666668,82.375,10.25,327,28.1
