temperature_2m_max,precipitation_probability_max,pressure_msl,longitude,latitude,wind_direction_10m_dominant,temperature_2m_min
28.5,3,1007.5208333333334,87.375,9.25,350,27.5
28.9,0,1007.6125,87.625,9.25,20,27.5
29.0,0,1007.6916666666666,87.875,9.25,31,28.1
28.9,0,1007.8208333333332,88.125,9.25,29,27.9
28.9,0,1007.875,88.375,9.25,24,27.7
28.5,0,1007.9208333333332,88.625,9.25,11,27.8
28.6,3,1006.7541666666666,76.375,9.375,348,27.6
29.0,0,1009.9125,77.25,9.375,18,27.5
28.9,0,1005.4333333333334,78.625,9.375,25,28.0
28.7,0,1005.3458333333332,79.0,9.375,25,27.6
28.8,0,1005.0125,80.125,9.375,21,27.5
28.5,0,1004.8,80.625,9.375,6,27.5
28.6,0,1009.7041666666668,68.875,9.5,347,27.7
29.0,0,1009.6541666666668,69.125,9.5,17,27.3
28.9,0,1009.5625,69.375,9.5,21,27.7
28.8,0,1009.4916666666668,69.625,9.5,23,27.5
28.9,0,1009.4458333333332,69.875,9.5,18,27.1
28.5,0,1009.3416666666668,70.125,9.5,3,27.5
28.6,0,1009.2208333333332,70.375,9.5,346,27.8
29.0,0,1009.1625,70.625,9.5,16,26.9
29.5,0,1009.0583333333334,70.875,9.5,15,27.2
30.0,0,1008.9625,71.125,9.5,23,27.1
28.5,0,1008.8791666666666,71.375,9.5,11,26.3
28.5,0,1008.7541666666666,71.625,9.5,356,27.0
28.6,0,1008.625,71.875,9.5,346,27.6
32.8,0,1008.5375,72.125,9.5,48,18.8
33.7,0,1008.4041666666668,72.375,9.5,51,19.3
33.6,0,1008.2541666666666,72.625,9.5,61,18.3
33.8,0,1008.1583333333332,72.875,9.5,40,17.5
34.9,0,1008.0208333333334,73.125,9.5,25,18.0
34.7,0,1007.8791666666666,73.375,9.5,358,23.4
31.9,0,1007.7541666666666,73.625,9.5,47,18.5
32.6,0,1007.6083333333332,73.875,9.5,49,18.0
32.3,0,1007.4541666666668,74.125,9.5,53,17.5
32.8,0,1007.3666666666668,74.375,9.5,44,16.4
33.9,0,1007.2375,74.625,9.5,29,17.1
33.9,0,1007.0916666666668,74.875,9.5,10,21.4
31.2,0,1006.9958333333334,75.125,9.5,83,19.9
31.7,0,1006.8416666666668,75.375,9.5,81,21.7
31.5,0,1006.775,75.625,9.5,79,19.7
32.1,0,1006.7541666666666,75.875,9.5,84,18.6
33.0,0,1006.7333333333332,76.125,9.5,77,18.4
33.4,0,1006.7708333333334,76.375,9.5,66,21.5
26.9,0,1006.8458333333332,76.625,9.5,80,15.3
27.4,0,1007.0625,76.75,9.5,79,16.4
27.0,0,1009.4166666666666,77.125,9.5,74,16.2
27.5,0,1006.275,77.625,9.5,79,16.4
28.8,0,1005.5958333333332,77.875,9.5,72,17.2
29.0,3,1005.575,78.125,9.5,67,19.7
28.0,0,1005.475,78.375,9.5,64,14.5
28.5,0,1005.4,78.625,9.5,58,14.6
28.1,0,1005.2666666666668,78.875,9.5,60,14.3
28.8,0,1005.2,79.375,9.5,57,12.0
30.1,0,1005.0916666666668,79.625,9.5,55,14.7
30.3,0,1005.0416666666666,79.875,9.5,53,19.8
28.0,0,1004.7625,80.375,9.5,75,15.8
28.4,0,1004.4541666666668,80.875,9.5,67,16.5
28.0,0,1004.4833333333332,81.125,9.5,65,15.8
28.9,0,1004.4208333333332,81.375,9.5,67,14.0
29.9,0,1004.4541666666668,81.625,9.5,61,16.5
29.7,0,1004.5791666666668,81.875,9.5,56,20.5
27.9,0,1004.5916666666668,82.125,9.5,60,15.6
28.5,0,1004.6458333333334,82.375,9.5,50,15.8
28.1,0,1004.8333333333334,82.625,9.5,52,15.2
29.1,0,1004.8,82.875,9.5,50,13.4
29.8,0,1004.8958333333334,83.125,9.5,49,16.2
30.0,5,1005.0291666666668,83.375,9.5,49,20.0
27.9,0,1005.275,83.625,9.5,58,15.5
28.5,0,1005.4083333333332,83.875,9.5,48,15.8
28.2,0,1005.55,84.125,9.5,51,15.4
29.1,0,1005.8041666666668,84.375,9.5,48,13.7
29.6,0,1006.0041666666666,84.625,9.5,49,16.7
30.0,5,1006.1458333333334,84.875,9.5,49,20.1
28.5,0,1006.2583333333332,85.125,9.5,51,15.5
29.2,0,1006.5125,85.375,9.5,45,16.5
28.7,0,1006.65,85.625,9.5,49,16.3
29.8,0,1006.8291666666668,85.875,9.5,45,14.5
30.1,0,1006.9791666666666,86.125,9.5,48,17.8
30.5,5,1007.1291666666666,86.375,9.5,52,20.9
28.4,0,1007.2041666666668,86.625,9.5,45,16.2
28.8,0,1007.3,86.875,9.5,41,17.3
28.4,0,1007.4333333333334,87.125,9.5,47,17.0
29.6,0,1007.5125,87.375,9.5,41,15.1
30.1,0,1007.6083333333332,87.625,9.5,46,18.5
30.2,5,1007.7291666666666,87.875,9.5,55,21.2
28.2,0,1007.7791666666668,88.125,9.5,43,16.6
28.7,0,1007.8625,88.375,9.5,42,17.6
28.1,0,1007.9208333333332,88.625,9.5,48,17.2
29.3,0,1006.9333333333334,76.75,9.625,41,15.6
29.5,0,1009.7541666666666,68.875,9.75,48,18.7
29.4,5,1009.6625,69.125,9.75,57,21.5
28.2,0,1009.5666666666666,69.375,9.75,39,16.9
28.6,0,1009.5333333333332,69.625,9.75,43,17.7
28.1,0,1009.4416666666666,69.875,9.75,46,17.1
29.3,0,1009.3416666666668,70.125,9.75,39,15.9
29.1,0,1009.2708333333334,70.375,9.75,51,19.0
29.4,5,1009.175,70.625,9.75,59,21.8
28.3,0,1009.0708333333332,70.875,9.75,26,17.3
28.5,0,1008.9958333333334,71.125,9.75,34,17.7
28.2,0,1008.825,71.375,9.75,39,16.9
29.6,0,1008.7416666666668,71.625,9.75,31,16.0
29.1,3,1008.6625,71.875,9.75,46,19.6
29.5,10,1008.4583333333334,72.125,9.75,57,22.0
28.7,0,1008.375,72.375,9.75,17,16.4
29.0,0,1008.2791666666668,72.625,9.75,22,16.7
28.6,0,1008.0916666666668,72.875,9.75,34,16.0
30.0,0,1007.975,73.125,9.75,20,14.9
29.8,5,1007.8041666666668,73.375,9.75,45,19.7
29.8,10,1007.6458333333334,73.625,9.75,57,22.1
29.0,0,1007.5375,73.875,9.75,12,17.8
29.5,0,1007.3875,74.125,9.75,18,18.1
29.0,0,1007.25,74.375,9.75,30,16.2
30.2,0,1007.1625,74.625,9.75,12,16.2
29.6,5,1007.0166666666668,74.875,9.75,48,20.6
29.6,10,1006.9041666666668,75.125,9.75,58,22.0
29.5,0,1006.8125,75.375,9.75,12,18.2
29.9,0,1006.7333333333332,75.625,9.75,30,19.1
29.5,0,1006.7041666666668,75.875,9.75,33,16.6
30.9,0,1006.7333333333332,76.375,9.75,15,16.5
29.4,8,1006.8666666666668,76.625,9.75,55,21.0
29.5,10,1009.0458333333332,77.0,9.75,60,22.4
29.4,0,1006.2708333333334,77.625,9.75,35,17.4
29.6,0,1005.675,77.875,9.75,44,18.9
29.3,0,1005.6208333333334,78.125,9.75,38,16.5
30.5,0,1005.4916666666668,78.375,9.75,34,16.8
29.1,15,1005.35,78.625,9.75,59,21.2
29.2,5,1005.2208333333332,78.875,9.75,60,22.5
29.5,0,1005.1458333333334,79.0,9.75,44,18.0
29.9,0,1005.0166666666668,79.375,9.75,39,19.3
29.7,0,1004.8666666666668,79.625,9.75,36,18.5
31.0,0,1004.7333333333332,80.0,9.75,40,19.2
29.1,15,1004.7541666666666,80.125,9.75,51,22.2
28.8,5,1004.65,80.25,9.75,57,22.9
29.5,0,1004.4,80.625,9.75,57,17.9
29.9,0,1004.2375,80.875,9.75,46,19.5
29.9,0,1004.2,81.125,9.75,40,18.6
31.2,3,1004.0291666666668,81.375,9.75,47,19.5
28.3,18,1004.0875,81.625,9.75,49,22.1
28.7,15,1004.1541666666668,81.875,9.75,56,23.1
28.6,0,1004.1875,82.125,9.75,64,17.0
29.0,0,1004.275,82.375,9.75,57,19.0
29.1,0,1004.5041666666666,82.625,9.75,44,18.2
30.1,0,1004.6,82.875,9.75,50,18.9
26.9,10,1004.7125,83.125,9.75,50,21.5
27.3,13,1004.9375,83.375,9.75,59,22.3
27.9,0,1005.0958333333332,83.625,9.75,64,16.4
28.5,0,1005.2041666666664,83.875,9.75,59,18.3
28.9,0,1005.5416666666666,84.125,9.75,41,16.3
29.5,5,1005.6708333333332,84.375,9.75,45,17.2
25.7,15,1005.8375,84.625,9.75,49,21.2
27.0,8,1006.0625,84.875,9.75,61,22.0
27.7,0,1006.2833333333332,85.125,9.75,69,17.3
27.8,0,1006.4875,85.375,9.75,64,18.5
28.5,0,1006.625,85.625,9.75,51,16.7
28.2,8,1006.8583333333332,85.875,9.75,51,18.1
24.4,18,1006.9625,86.125,9.75,47,21.3
25.7,19,1007.075,86.375,9.75,54,21.6
28.0,0,1007.1791666666668,86.625,9.75,73,16.8
27.8,0,1007.3208333333332,86.875,9.75,57,19.9
28.8,0,1007.425,87.125,9.75,32,18.9
28.1,10,1007.5083333333332,87.375,9.75,39,20.3
24.7,23,1007.5833333333334,87.625,9.75,38,22.0
25.9,25,1007.7291666666666,87.875,9.75,63,22.6
28.5,0,1007.7875,88.125,9.75,29,18.2
28.2,0,1007.8833333333332,88.375,9.75,32,21.6
29.4,0,1007.9833333333332,88.625,9.75,7,19.4
28.1,20,1006.6833333333334,76.25,9.875,8,21.6
24.7,48,1006.8125,77.375,9.875,11,22.9
26.2,60,1009.7333333333332,68.875,10.0,60,23.2
28.5,0,1009.6416666666668,69.125,10.0,13,19.4
28.4,0,1009.6,69.375,10.0,38,20.7
29.5,0,1009.5416666666666,69.625,10.0,5,19.6
27.7,20,1009.425,69.875,10.0,351,21.0
24.9,48,1009.3333333333334,70.125,10.0,357,22.7
26.4,60,1009.2875,70.375,10.0,50,22.9
27.9,0,1009.1375,70.625,10.0,348,20.0
28.1,0,1009.075,70.875,10.0,42,19.9
29.0,0,1008.9916666666668,71.125,10.0,354,18.9
27.3,10,1008.8208333333332,71.375,10.0,334,19.9
24.9,38,1008.7166666666668,71.625,10.0,357,22.2
26.3,58,1008.625,71.875,10.0,57,23.0
27.9,0,1008.45,72.125,10.0,348,20.5
28.4,0,1008.3583333333332,72.375,10.0,33,20.9
29.2,0,1008.2625,72.625,10.0,351,17.9
27.3,13,1008.0625,72.875,10.0,337,20.8
25.1,50,1007.9583333333334,73.125,10.0,358,22.5
26.3,71,1007.8541666666666,73.375,10.0,54,23.0
28.5,0,1007.6,73.625,10.0,2,20.9
29.4,0,1007.5041666666666,73.875,10.0,27,20.1
30.1,0,1007.4041666666668,74.125,10.0,358,18.0
28.2,30,1007.2083333333334,74.375,10.0,349,22.0
26.1,53,1007.0791666666668,74.625,10.0,12,23.1
26.5,74,1007.0,74.875,10.0,52,23.4
28.7,0,1006.8291666666668,75.125,10.0,1,20.0
29.6,0,1006.775,75.375,10.0,33,21.5
30.4,0,1006.6625,75.625,10.0,359,17.9
28.8,28,1006.6208333333334,75.875,10.0,351,22.3
26.6,48,1006.6791666666668,76.375,10.0,29,23.4
26.9,72,1006.85,76.625,10.0,63,24.1
29.5,0,1008.1,76.875,10.0,17,22.4
29.6,0,1006.9333333333334,77.375,10.0,41,21.9
30.9,0,1006.6458333333334,77.625,10.0,9,19.1
29.9,40,1005.9125,77.875,10.0,11,23.6
27.0,63,1005.6583333333332,78.125,10.0,41,24.5
26.7,68,1005.4666666666668,78.375,10.0,62,24.2
29.8,0,1005.3041666666668,78.625,10.0,22,21.4
29.5,0,1005.1875,78.875,10.0,36,20.3
30.8,0,1004.9041666666668,79.125,10.0,17,19.6
30.0,45,1004.9041666666668,79.25,10.0,24,23.3
26.7,68,1004.6791666666668,79.625,10.0,43,24.1
26.3,70,1004.4875,79.875,10.0,59,23.9
30.8,0,1004.3625,80.125,10.0,42,22.4
30.9,0,1004.0916666666668,80.375,10.0,44,21.2
31.2,0,1003.9875,80.625,10.0,36,20.2
30.7,50,1003.8916666666668,80.875,10.0,39,24.1
27.5,60,1003.7125,81.125,10.0,49,24.7
26.4,63,1003.775,81.375,10.0,60,24.2
30.9,0,1003.7208333333332,81.625,10.0,49,22.2
31.3,0,1003.8,81.875,10.0,49,21.0
31.2,10,1003.8833333333332,82.125,10.0,40,19.7
30.4,38,1003.9625,82.375,10.0,44,23.9
27.2,58,1004.1083333333332,82.625,10.0,52,24.8
26.5,68,1004.2708333333334,82.875,10.0,62,24.2
31.1,3,1004.5458333333332,83.125,10.0,51,22.6
31.3,0,1004.7,83.375,10.0,54,21.2
30.6,20,1004.875,83.625,10.0,43,19.8
30.5,28,1005.0625,83.875,10.0,49,24.8
27.6,68,1005.3875,84.125,10.0,54,24.9
26.6,80,1005.6083333333332,84.375,10.0,64,24.6
29.7,0,1005.7625,84.625,10.0,48,23.5
30.8,0,1006.0833333333334,84.875,10.0,52,22.2
29.4,20,1006.2291666666666,85.125,10.0,42,21.3
29.6,20,1006.4291666666668,85.375,10.0,51,25.7
26.4,68,1006.5666666666666,85.625,10.0,54,25.1
26.4,73,1006.7875,85.875,10.0,71,24.9
29.9,0,1006.9416666666666,86.125,10.0,52,23.0
30.6,0,1007.05,86.375,10.0,54,21.3
29.5,20,1007.2375,86.625,10.0,47,20.6
29.7,20,1007.3208333333332,86.875,10.0,55,25.6
26.3,68,1007.4083333333332,87.125,10.0,57,24.9
26.4,73,1007.5125,87.375,10.0,70,24.7
28.1,3,1007.6291666666666,87.625,10.0,54,25.3
28.2,0,1007.7375,87.875,10.0,55,25.3
27.8,23,1007.7958333333332,88.125,10.0,48,24.8
28.4,48,1007.9041666666668,88.375,10.0,52,26.4
26.3,88,1008.0083333333332,88.625,10.0,57,25.7
26.5,78,1006.6166666666668,76.25,10.125,75,25.5
27.2,3,1011.4083333333332,77.125,10.125,54,26.1
27.2,0,1010.3875,77.25,10.125,52,26.0
27.4,23,1009.7583333333332,68.875,10.25,47,26.0
27.5,48,1009.6708333333332,69.125,10.25,53,26.6
26.8,88,1009.6208333333334,69.375,10.25,63,26.4
26.7,78,1009.5583333333334,69.625,10.25,83,25.8
27.2,25,1009.4541666666668,69.875,10.25,54,26.2
27.2,0,1009.3541666666666,70.125,10.25,50,26.1
27.5,35,1009.2416666666668,70.375,10.25,47,26.1
27.1,98,1009.175,70.625,10.25,52,26.5
26.9,100,1009.0541666666668,70.875,10.25,66,26.5
27.0,93,1008.9333333333334,71.125,10.25,85,25.8
27.4,25,1008.8291666666668,71.375,10.25,53,26.3
27.2,0,1008.6958333333332,71.625,10.25,49,26.4
27.5,35,1008.5666666666666,71.875,10.25,47,26.2
27.1,98,1008.4791666666666,72.125,10.25,51,26.5
27.0,100,1008.325,72.375,10.25,68,26.5
27.0,93,1008.1875,72.625,10.25,86,25.9
27.6,28,1008.0791666666668,72.875,10.25,52,26.5
27.1,0,1007.9041666666668,73.125,10.25,49,26.4
27.5,70,1007.7458333333334,73.375,10.25,47,26.3
27.1,98,1007.625,73.625,10.25,53,26.6
27.0,100,1007.4541666666668,73.875,10.25,71,26.5
26.9,90,1007.3083333333334,74.125,10.25,89,25.9
27.9,30,1007.1375,74.375,10.25,51,26.3
27.0,0,1007.0375,74.625,10.25,48,26.2
27.5,93,1006.9166666666666,74.875,10.25,47,26.4
27.0,100,1006.7916666666666,75.125,10.25,55,26.5
27.0,100,1006.725,75.375,10.25,75,26.5
27.0,88,1006.6375,75.625,10.25,91,25.9
27.8,30,1006.5625,75.875,10.25,51,26.4
26.9,3,1006.65,76.375,10.25,47,26.1
27.4,95,1007.3875,76.625,10.25,47,26.4
27.0,100,1010.3333333333334,77.375,10.25,56,26.5
26.9,98,1008.775,77.625,10.25,78,26.5
27.0,90,1006.7,78.0,10.25,93,25.9
27.1,33,1006.325,78.125,10.25,50,26.4
26.8,3,1005.6333333333332,78.375,10.25,46,26.1
27.2,100,1005.2458333333334,78.625,10.25,47,26.0
27.0,100,1004.9666666666668,78.875,10.25,59,26.5
27.0,100,1004.7958333333332,79.125,10.25,81,26.6
27.0,90,1004.1,80.125,10.25,96,26.0
27.0,30,1003.9291666666668,80.375,10.25,50,26.5
26.9,3,1003.6583333333332,80.625,10.25,45,26.0
27.6,100,1003.35,80.875,10.25,48,26.0
27.0,100,1003.1333333333332,81.125,10.25,61,26.6
27.1,98,1003.1958333333332,81.375,10.25,84,26.6
26.8,90,1003.2041666666668,81.625,10.25,99,26.1
26.9,33,1003.1958333333332,81.875,10.25,49,26.3
27.1,0,1003.4791666666666,82.125,10.25,45,26.1
27.5,100,1003.6208333333334,82.375,10.25,52,26.1
27.5,98,1003.7916666666666,82.625,10.25,69,26.9
27.4,98,1004.0,82.875,10.25,89,26.6
26.8,90,1004.3375,83.125,10.25,103,26.2
26.9,38,1004.4333333333334,83.375,10.25,48,26.3
27.0,8,1004.6208333333334,83.625,10.25,45,26.1
27.5,100,1005.0125,83.875,10.25,53,26.1
27.5,95,1005.2291666666666,84.125,10.25,71,26.9
27.2,98,1005.475,84.375,10.25,90,26.8
26.8,90,1005.7916666666666,84.625,10.25,107,26.2
27.0,20,1005.9541666666668,84.875,10.25,48,26.4
27.1,10,1006.1875,85.125,10.25,45,26.1
27.5,100,1006.3333333333334,85.375,10.25,57,26.4
27.6,95,1006.6166666666668,85.625,10.25,76,27.0
27.5,95,1006.75,85.875,10.25,93,26.8
27.0,85,1006.9291666666668,86.125,10.25,108,26.3
27.4,15,1007.0916666666668,86.375,10.25,47,26.5
27.7,8,1007.1875,86.625,10.25,45,26.3
27.3,100,1007.3333333333334,86.875,10.25,66,26.6
28.0,93,1007.3958333333334,87.125,10.25,85,27.2
27.5,93,1007.5541666666668,87.375,10.25,98,27.1
27.5,80,1007.6416666666668,87.625,10.25,113,26.5
27.4,5,1007.725,87.875,10.25,47,26.5
27.7,10,1007.8166666666666,88.125,10.25,46,26.4
27.4,100,1007.9166666666666,88.375,10.25,70,26.8
28.2,95,1008.0291666666668,88.625,10.25,89,27.3
27.6,90,1006.5208333333334,76.25,10.375,101,27.3
27.8,78,1008.7458333333334,76.75,10.375,114,26.8
27.5,5,1004.4666666666668,79.25,10.375,46,26.6
28.1,10,1004.3166666666666,79.5,10.375,47,26.5
27.5,100,1004.2166666666668,79.75,10.375,76,27.0
28.3,95,1009.7416666666668,68.875,10.5,92,27.3
28.0,90,1009.6916666666666,69.125,10.5,103,27.4
28.2,78,1009.6333333333332,69.375,10.5,114,27.4
27.5,5,1009.5291666666668,69.625,10.5,46,26.7
28.1,30,1009.4666666666668,69.875,10.5,47,26.7
27.6,100,1009.3791666666666,70.125,10.5,81,27.1
28.4,93,1009.2416666666668,70.375,10.5,94,27.3
28.1,90,1009.1625,70.625,10.5,104,27.4
28.2,78,1009.075,70.875,10.5,114,27.4
27.6,5,1008.8958333333334,71.125,10.5,45,26.8
28.4,43,1008.7958333333332,71.375,10.5,47,26.9
28.0,98,1008.6541666666668,71.625,10.5,89,27.1
28.5,88,1008.5458333333332,71.875,10.5,97,27.4
29.0,88,1008.4333333333334,72.125,10.5,105,27.5
28.9,68,1008.2916666666666,72.375,10.5,112,27.6
27.4,5,1008.1416666666668,72.625,10.5,45,26.8
28.4,43,1008.0333333333332,72.875,10.5,47,26.9
28.0,98,1007.7958333333332,73.125,10.5,90,27.1
28.6,88,1007.6791666666668,73.375,10.5,98,27.5
29.0,88,1007.5708333333332,73.625,10.5,104,27.6
29.0,68,1007.3416666666668,73.875,10.5,110,27.7
27.5,0,1007.2458333333334,74.125,10.5,44,26.9
28.4,40,1007.15,74.375,10.5,47,26.9
28.0,95,1007.0083333333332,74.625,10.5,93,27.0
28.8,90,1006.9041666666668,74.875,10.5,98,27.5
29.0,78,1006.8166666666666,75.125,10.5,104,27.6
28.9,65,1006.675,75.375,10.5,108,27.9
27.5,5,1006.5583333333334,75.625,10.5,43,26.8
28.0,63,1006.4708333333332,76.125,10.5,47,26.8
28.0,93,1006.6625,77.375,10.5,96,27.0
28.7,78,1006.6708333333332,77.625,10.5,99,27.5
28.9,75,1006.0416666666666,77.875,10.5,104,27.6
28.9,63,1006.3125,78.125,10.5,106,27.9
27.7,8,1005.8458333333332,78.375,10.5,43,26.9
28.4,55,1005.1041666666666,78.625,10.5,48,26.9
28.0,90,1004.9208333333332,78.875,10.5,101,26.9
28.6,80,1004.6041666666666,79.125,10.5,99,27.5
28.8,73,1004.2166666666668,79.375,10.5,105,27.6
28.9,60,1004.0541666666668,79.625,10.5,105,28.0
27.6,10,1003.9375,79.875,10.5,42,27.0
28.0,68,1003.6291666666666,80.125,10.5,49,26.9
28.0,90,1003.3708333333334,80.375,10.5,103,26.9
28.7,80,1003.0125,80.625,10.5,98,27.5
28.9,70,1002.8916666666668,80.875,10.5,105,27.6
28.9,53,1002.8875,81.125,10.5,103,28.5
27.5,5,1002.7,81.375,10.5,42,27.0
27.8,70,1002.7208333333332,81.625,10.5,49,26.9
28.0,83,1002.9708333333332,81.875,10.5,104,26.8
28.6,83,1002.85,82.125,10.5,98,27.5
29.0,65,1003.0375,82.375,10.5,105,27.7
28.9,48,1003.2875,82.625,10.5,103,28.5
27.5,3,1003.7291666666666,82.875,10.5,41,26.9
27.8,68,1003.9875,83.125,10.5,49,26.9
28.0,83,1004.2666666666668,83.375,10.5,105,26.8
28.8,78,1004.6208333333334,83.625,10.5,97,27.5
29.0,55,1004.9166666666666,83.875,10.5,105,27.6
28.9,48,1005.1416666666668,84.125,10.5,102,28.3
27.5,10,1005.2833333333332,84.375,10.5,41,27.0
27.8,68,1005.6958333333332,84.625,10.5,51,27.0
28.2,88,1005.8708333333334,84.875,10.5,105,26.4
28.8,75,1006.1041666666666,85.125,10.5,95,27.4
28.8,58,1006.375,85.375,10.5,105,27.6
28.8,45,1006.5958333333332,85.625,10.5,101,28.1
27.5,5,1006.725,85.875,10.5,40,27.0
27.8,68,1006.8541666666666,86.125,10.5,51,27.0
28.1,90,1007.1,86.375,10.5,104,26.2
28.9,80,1007.1958333333332,86.625,10.5,96,27.4
28.8,60,1007.3208333333332,86.875,10.5,106,27.8
28.8,43,1007.45,87.125,10.5,102,28.0
28.3,0,1007.5375,87.375,10.5,35,27.2
28.7,0,1007.65,87.625,10.5,48,27.5
28.6,0,1007.7333333333332,87.875,10.5,51,27.4
28.5,0,1007.8708333333334,88.125,10.5,39,27.5
27.9,0,1007.9541666666668,88.375,10.5,29,27.4
27.5,0,1008.0416666666666,88.625,10.5,18,26.4
28.5,0,1006.4541666666668,76.0,10.625,33,27.2
28.8,0,1006.6041666666666,76.5,10.625,48,27.5
28.6,0,1006.9708333333332,77.0,10.625,51,27.3
28.5,0,1007.0208333333334,77.125,10.625,37,27.4
27.9,0,1009.75,68.875,10.75,28,27.2
27.4,0,1009.7125,69.125,10.75,18,26.5
28.5,0,1009.6416666666668,69.375,10.75,33,27.1
28.7,0,1009.5375,69.625,10.75,48,27.5
28.6,0,1009.475,69.875,10.75,50,27.3
28.4,0,1009.35,70.125,10.75,35,27.4
27.9,0,1009.2375,70.375,10.75,28,27.1
27.4,0,1009.1541666666668,70.625,10.75,17,26.5
28.5,0,1009.0208333333334,70.875,10.75,32,27.0
28.6,0,1008.8875,71.125,10.75,48,27.5
28.6,0,1008.8,71.375,10.75,50,27.3
28.4,0,1008.65,71.625,10.75,34,27.4
27.9,0,1008.5291666666668,71.875,10.75,27,27.0
27.4,0,1008.4208333333332,72.125,10.75,16,26.4
28.3,0,1008.2833333333332,72.375,10.75,29,27.0
28.7,0,1008.1125,72.625,10.75,47,27.5
28.6,0,1007.9916666666668,72.875,10.75,50,27.4
28.5,0,1007.8291666666668,73.125,10.75,32,27.4
28.0,0,1007.6416666666668,73.375,10.75,26,27.0
27.5,0,1007.525,73.625,10.75,13,26.5
28.3,0,1007.3708333333334,73.875,10.75,28,27.0
28.8,0,1007.2208333333332,74.125,10.75,47,27.5
28.5,0,1007.1333333333332,74.375,10.75,50,27.4
28.5,0,1007.0041666666666,74.625,10.75,30,27.4
28.0,0,1006.8875,74.875,10.75,25,26.9
27.5,0,1006.7875,75.125,10.75,12,26.6
28.1,0,1006.6,75.375,10.75,27,27.1
28.9,0,1006.4916666666668,75.625,10.75,46,27.5
28.7,0,1006.5041666666666,76.125,10.75,49,27.2
28.5,0,1006.5708333333332,76.375,10.75,29,27.5
27.9,0,1006.725,76.625,10.75,24,27.0
27.8,0,1006.875,76.875,10.75,10,26.6
28.5,0,1007.0541666666668,77.125,10.75,26,27.1
29.0,0,1006.8125,77.375,10.75,43,27.5
28.6,0,1006.3208333333332,77.625,10.75,48,27.5
28.5,0,1006.0125,77.875,10.75,27,27.6
28.2,0,1005.7541666666666,78.125,10.75,22,27.2
27.8,0,1005.4916666666668,78.375,10.75,6,26.9
28.5,0,1005.05,78.625,10.75,26,27.2
28.9,0,1004.6791666666668,78.875,10.75,42,27.6
28.8,0,1004.4666666666668,79.125,10.75,47,27.6
28.5,0,1004.1833333333334,79.375,10.75,26,27.6
28.4,0,1003.8666666666668,79.625,10.75,22,27.1
28.0,0,1003.6666666666666,79.875,10.75,4,27.0
28.5,0,1003.2416666666668,80.125,10.75,25,27.2
28.8,0,1002.7666666666668,80.375,10.75,41,27.8
28.7,0,1002.5125,80.625,10.75,45,27.5
28.6,0,1002.125,80.875,10.75,26,27.6
28.2,0,1002.0208333333334,81.125,10.75,21,27.2
28.0,0,1001.7958333333332,81.375,10.75,2,27.1
28.6,0,1001.8666666666668,81.625,10.75,24,27.2
28.8,0,1002.2166666666668,81.875,10.75,37,27.6
28.9,0,1002.3625,82.125,10.75,41,27.7
28.8,0,1002.6125,82.375,10.75,26,27.6
28.2,0,1003.1166666666668,82.625,10.75,19,27.4
28.1,0,1003.4583333333334,82.875,10.75,358,27.1
28.5,0,1003.6375,83.125,10.75,24,27.2
28.8,0,1004.0083333333332,83.375,10.75,35,27.6
28.8,0,1004.4416666666666,83.625,10.75,38,27.8
28.8,0,1004.6666666666666,83.875,10.75,26,27.6
28.4,0,1005.0,84.125,10.75,18,27.5
28.1,0,1005.35,84.375,10.75,356,27.2
28.6,0,1005.6333333333332,84.625,10.75,23,27.3
28.8,0,1005.8166666666666,84.875,10.75,33,27.6
28.9,0,1006.1583333333332,85.125,10.75,36,27.9
28.8,0,1006.3625,85.375,10.75,27,27.7
28.5,0,1006.5125,85.625,10.75,16,27.6
28.2,0,1006.7291666666666,85.875,10.75,354,27.2
28.8,0,1006.9416666666666,86.125,10.75,20,27.2
28.9,0,1007.0833333333334,86.375,10.75,30,27.9
28.9,0,1007.1833333333334,86.625,10.75,31,28.0
28.7,0,1007.2875,86.875,10.75,25,28.0
28.5,0,1007.4833333333332,87.125,10.75,13,27.8
28.5,0,1007.5625,87.375,10.75,350,27.5
28.9,0,1007.6958333333332,87.625,10.75,18,27.4
28.8,0,1007.8,87.875,10.75,27,28.0
28.9,0,1007.8625,88.125,10.75,27,27.8
28.6,0,1007.9916666666668,88.375,10.75,22,28.0
28.4,0,1008.0583333333334,88.625,10.75,10,27.8
28.6,0,1006.4541666666668,75.875,10.875,348,27.6
28.9,0,1003.5875,79.75,10.875,18,27.4
28.9,0,1009.8041666666668,68.875,11.0,22,28.0
28.8,0,1009.7416666666668,69.125,11.0,24,27.8
28.5,0,1009.6416666666668,69.375,11.0,19,27.9
28.5,0,1009.5875,69.625,11.0,6,27.5
28.5,0,1009.4958333333334,69.875,11.0,348,27.7
29.0,0,1009.3583333333332,70.125,11.0,15,27.2
28.9,0,1009.2708333333334,70.375,11.0,14,27.6
28.6,0,1009.1,70.625,11.0,16,27.4
28.3,0,1009.0125,70.875,11.0,9,27.2
28.5,0,1008.9208333333332,71.125,11.0,359,27.4
28.6,0,1008.7291666666666,71.375,11.0,347,27.8
32.1,0,1008.6458333333334,71.625,11.0,44,23.3
32.9,0,1008.5541666666668,71.875,11.0,41,23.1
