temperature_2m_max,precipitation_probability_max,pressure_msl,longitude,latitude,wind_direction_10m_dominant,temperature_2m_min
28.0,0,1007.5208333333334,74.625,5.5,22,26.6
28.1,0,1007.4791666666666,74.875,5.5,8,26.9
28.4,0,1007.4541666666668,75.125,5.5,18,26.7
28.3,0,1007.3875,75.375,5.5,15,26.8
28.2,0,1007.3291666666668,75.625,5.5,14,27.0
28.1,0,1007.2791666666668,75.875,5.5,13,26.1
27.6,0,1007.2125,76.125,5.5,14,26.1
28.0,0,1007.1708333333332,76.375,5.5,2,26.2
32.6,0,1007.0958333333332,76.625,5.5,45,14.7
33.2,0,1007.0541666666668,76.875,5.5,42,16.4
32.8,0,1007.025,77.125,5.5,66,16.0
32.3,0,1006.9708333333332,77.375,5.5,38,15.5
33.1,0,1006.9208333333332,77.625,5.5,22,14.1
34.8,0,1006.8916666666668,77.875,5.5,12,17.6
30.8,0,1006.8416666666668,78.125,5.5,64,15.0
31.3,0,1006.825,78.375,5.5,62,14.5
30.8,0,1006.7708333333334,78.625,5.5,66,14.8
30.5,0,1006.7375,78.875,5.5,61,15.3
31.3,0,1006.7416666666668,79.125,5.5,46,14.8
32.9,0,1006.7208333333332,79.375,5.5,42,16.3
29.7,0,1006.7125,79.625,5.5,80,21.4
30.1,0,1006.7,79.875,5.5,84,21.5
29.3,0,1006.6708333333332,80.125,5.5,79,21.9
29.4,0,1006.6541666666668,80.375,5.5,81,21.6
30.0,0,1006.6041666666666,80.625,5.5,74,21.7
31.5,0,1006.5458333333332,80.875,5.5,75,21.9
27.1,0,1006.5291666666668,81.125,5.5,90,12.5
27.7,0,1006.5041666666666,81.375,5.5,96,12.7
27.5,0,1006.4875,81.625,5.5,86,12.4
26.8,0,1006.4625,81.875,5.5,91,11.9
27.7,0,1006.4791666666666,82.125,5.5,108,11.6
28.7,0,1006.4916666666668,82.375,5.5,83,14.3
27.7,0,1006.4791666666666,82.625,5.5,98,11.7
28.1,0,1006.5041666666666,82.875,5.5,99,13.1
27.8,0,1006.5625,83.125,5.5,92,11.9
27.3,0,1006.5625,83.375,5.5,99,11.9
28.0,0,1006.5875,83.625,5.5,112,13.2
28.8,0,1006.6666666666666,83.875,5.5,89,16.9
27.4,0,1006.7041666666668,84.125,5.5,93,13.0
27.9,0,1006.7041666666668,84.375,5.5,92,13.4
27.4,0,1006.8125,84.625,5.5,81,14.5
27.1,0,1006.8583333333332,84.875,5.5,88,14.5
28.2,0,1006.9166666666666,85.125,5.5,98,14.7
28.9,0,1006.9833333333332,85.375,5.5,72,17.7
28.0,0,1007.0458333333332,85.625,5.5,68,14.5
28.5,0,1007.0875,85.875,5.5,69,13.8
28.0,0,1007.1291666666666,86.125,5.5,67,13.9
27.7,0,1007.2125,86.375,5.5,66,13.4
28.9,0,1007.2333333333332,86.625,5.5,61,14.6
29.3,3,1007.275,86.875,5.5,51,18.0
27.8,0,1007.3416666666668,87.125,5.5,54,14.6
28.2,0,1007.4166666666666,87.375,5.5,54,14.3
27.9,0,1007.4166666666666,87.625,5.5,58,13.6
27.6,0,1007.4541666666668,87.875,5.5,49,13.1
28.9,0,1007.4916666666668,88.125,5.5,33,14.2
29.0,0,1007.5291666666668,88.375,5.5,33,16.9
28.0,0,1007.5458333333332,88.625,5.5,49,15.0
28.2,0,1008.7333333333332,68.875,5.75,47,14.6
27.6,0,1008.6875,69.125,5.75,50,14.3
27.9,0,1008.6291666666666,69.375,5.75,42,13.4
29.2,0,1008.5708333333332,69.625,5.75,39,15.0
28.8,3,1008.5125,69.875,5.75,35,19.0
27.8,0,1008.4666666666668,70.125,5.75,45,15.4
28.0,0,1008.4041666666668,70.375,5.75,41,15.2
27.3,0,1008.3666666666668,70.625,5.75,45,15.0
27.7,0,1008.3083333333334,70.875,5.75,34,14.8
29.1,0,1008.25,71.125,5.75,31,15.3
28.8,0,1008.1916666666666,71.375,5.75,28,18.8
28.3,0,1008.1625,71.625,5.75,45,13.5
28.3,0,1008.0583333333334,71.875,5.75,46,13.5
27.6,0,1008.0125,72.125,5.75,46,12.9
28.4,0,1007.9875,72.375,5.75,40,13.6
29.9,0,1007.9041666666668,72.625,5.75,45,16.2
29.7,3,1007.875,72.875,5.75,43,19.8
27.4,0,1007.8208333333332,73.125,5.75,51,14.1
27.5,0,1007.7541666666666,73.375,5.75,53,15.1
26.8,0,1007.7125,73.625,5.75,49,14.1
27.8,0,1007.6541666666668,73.875,5.75,48,14.9
29.2,0,1007.6,74.125,5.75,51,17.3
29.1,5,1007.5666666666666,74.375,5.75,49,20.0
26.6,0,1007.5166666666668,74.625,5.75,52,14.7
26.6,0,1007.4458333333332,74.875,5.75,53,13.8
26.0,0,1007.4125,75.125,5.75,48,14.1
26.9,0,1007.3125,75.375,5.75,46,13.2
28.4,3,1007.2708333333334,75.625,5.75,47,15.2
28.4,5,1007.2208333333332,75.875,5.75,46,18.8
26.3,0,1007.1625,76.125,5.75,50,14.3
26.4,0,1007.1083333333332,76.375,5.75,52,13.7
25.8,0,1007.0666666666666,76.625,5.75,47,13.5
26.4,0,1006.9916666666668,76.875,5.75,41,12.9
27.8,0,1006.9458333333332,77.125,5.75,42,15.2
28.5,3,1006.9166666666666,77.375,5.75,44,19.1
26.7,0,1006.8416666666668,77.625,5.75,46,13.6
26.8,0,1006.8083333333334,77.875,5.75,47,12.6
26.4,0,1006.7541666666666,78.125,5.75,45,12.8
26.9,0,1006.7416666666668,78.375,5.75,36,11.5
28.1,0,1006.7291666666666,78.625,5.75,37,14.2
29.0,5,1006.6916666666666,78.875,5.75,45,18.9
26.8,0,1006.6875,79.125,5.75,43,14.5
26.9,0,1006.6875,79.375,5.75,45,13.2
26.5,0,1006.6875,79.625,5.75,45,13.8
26.9,0,1006.6875,79.875,5.75,34,12.3
28.1,0,1006.6916666666666,80.125,5.75,36,14.7
29.1,3,1006.6125,80.375,5.75,45,19.7
26.5,0,1006.5583333333334,80.625,5.75,47,15.8
26.4,0,1006.4583333333334,80.875,5.75,53,16.0
26.0,0,1006.4208333333332,81.125,5.75,48,15.0
26.3,0,1006.3958333333334,81.375,5.75,35,14.8
27.7,0,1006.3583333333332,81.625,5.75,42,15.8
28.0,8,1006.3958333333334,81.875,5.75,50,19.6
27.6,0,1006.375,82.125,5.75,31,14.9
27.6,0,1006.3791666666666,82.375,5.75,44,15.0
27.2,0,1006.3875,82.625,5.75,42,14.2
27.8,0,1006.3833333333332,82.875,5.75,26,14.1
29.0,0,1006.4083333333332,83.125,5.75,37,16.7
29.1,5,1006.4208333333332,83.375,5.75,46,20.2
28.2,0,1006.4916666666668,83.625,5.75,27,14.6
28.2,0,1006.55,83.875,5.75,41,14.8
27.7,0,1006.5916666666668,84.125,5.75,41,14.0
28.4,0,1006.6541666666668,84.375,5.75,23,13.8
29.5,0,1006.7458333333334,84.625,5.75,38,17.8
29.4,8,1006.8125,84.875,5.75,46,21.4
28.4,0,1006.8708333333334,85.125,5.75,26,14.2
28.3,0,1006.9583333333334,85.375,5.75,27,14.6
27.6,0,1006.9958333333334,85.625,5.75,31,14.6
28.6,0,1007.0458333333332,85.875,5.75,11,14.6
29.7,5,1007.1,86.125,5.75,29,18.0
29.5,8,1007.1583333333332,86.375,5.75,38,21.1
28.1,0,1007.2083333333334,86.625,5.75,48,12.9
28.0,0,1007.2541666666666,86.875,5.75,49,12.6
27.2,0,1007.3375,87.125,5.75,47,12.9
28.1,0,1007.3583333333332,87.375,5.75,23,15.3
29.5,3,1007.3833333333332,87.625,5.75,34,18.8
29.2,8,1007.4125,87.875,5.75,46,21.6
27.4,0,1007.4625,88.125,5.75,48,16.2
27.1,0,1007.4833333333332,88.375,5.75,51,16.7
26.1,0,1007.5208333333334,88.625,5.75,46,15.5
27.4,0,1008.675,68.875,6.0,33,15.9
28.4,3,1008.6416666666668,69.125,6.0,45,19.0
27.2,11,1008.5916666666668,69.375,6.0,57,21.6
27.9,0,1008.5166666666668,69.625,6.0,17,17.6
27.8,0,1008.4708333333332,69.875,6.0,36,17.2
26.6,0,1008.4333333333334,70.125,6.0,31,16.6
27.8,0,1008.3541666666666,70.375,6.0,11,16.3
28.7,5,1008.3208333333332,70.625,6.0,27,18.8
28.0,15,1008.2625,70.875,6.0,47,21.6
27.7,0,1008.1708333333332,71.125,6.0,8,17.3
27.3,0,1008.125,71.375,6.0,29,18.0
26.3,0,1008.075,71.625,6.0,27,16.2
27.7,0,1008.0125,71.875,6.0,11,16.5
28.5,3,1007.9916666666668,72.125,6.0,34,19.5
27.3,13,1007.9416666666666,72.375,6.0,54,22.0
28.1,0,1007.8875,72.625,6.0,358,12.1
27.5,0,1007.8583333333332,72.875,6.0,13,13.6
26.7,0,1007.8083333333334,73.125,6.0,15,13.9
28.0,0,1007.725,73.375,6.0,5,13.6
27.5,3,1007.6916666666666,73.625,6.0,21,18.5
27.3,16,1007.6416666666668,73.875,6.0,41,20.8
28.2,0,1007.5666666666666,74.125,6.0,360,15.7
27.9,0,1007.5375,74.375,6.0,11,16.2
27.3,0,1007.475,74.625,6.0,14,16.7
28.2,0,1007.4041666666668,74.875,6.0,7,16.7
27.7,3,1007.3791666666666,75.125,6.0,23,21.0
27.6,14,1007.3,75.375,6.0,45,22.5
27.8,0,1007.2333333333332,75.625,6.0,349,17.1
27.7,0,1007.1708333333332,75.875,6.0,357,16.4
27.1,0,1007.1291666666666,76.125,6.0,7,15.5
27.8,0,1007.0583333333334,76.375,6.0,2,16.2
27.3,15,1007.0125,76.625,6.0,11,20.2
27.7,13,1006.9291666666668,76.875,6.0,33,22.2
27.6,0,1006.8958333333334,77.125,6.0,328,14.5
27.1,0,1006.8625,77.375,6.0,338,15.0
26.6,0,1006.7833333333332,77.625,6.0,348,14.3
27.6,3,1006.7291666666666,77.875,6.0,341,15.1
26.6,10,1006.7083333333334,78.125,6.0,347,19.8
27.5,25,1006.6583333333332,78.375,6.0,5,22.1
27.8,0,1006.6583333333332,78.625,6.0,320,16.6
27.7,0,1006.6458333333334,78.875,6.0,332,16.1
26.9,0,1006.625,79.125,6.0,342,15.1
27.5,3,1006.6708333333332,79.375,6.0,333,16.2
26.7,8,1006.6916666666666,79.625,6.0,337,20.3
28.1,30,1006.6916666666666,79.875,6.0,359,22.4
28.1,0,1006.7125,80.375,6.0,317,16.3
28.0,0,1006.5916666666668,80.625,6.0,326,16.5
27.4,0,1006.1916666666666,81.125,6.0,339,16.1
27.6,5,1006.1375,81.375,6.0,323,17.1
27.5,15,1006.0541666666668,81.625,6.0,327,20.5
28.4,35,1006.1458333333334,81.875,6.0,342,22.7
28.8,0,1006.1625,82.125,6.0,348,15.6
29.4,0,1006.1583333333332,82.375,6.0,349,16.5
27.9,0,1006.2333333333332,82.625,6.0,346,16.0
28.3,3,1006.2708333333334,82.875,6.0,324,17.1
28.4,20,1006.2875,83.125,6.0,334,20.8
28.8,33,1006.3708333333334,83.375,6.0,340,22.3
27.6,0,1006.4208333333332,83.625,6.0,360,17.3
27.7,0,1006.4333333333334,83.875,6.0,28,16.3
27.1,0,1006.4875,84.125,6.0,23,16.8
27.5,8,1006.5958333333332,84.375,6.0,17,18.9
26.1,25,1006.6625,84.625,6.0,42,20.9
27.3,30,1006.7416666666668,84.875,6.0,50,22.0
30.0,0,1006.8333333333334,85.125,6.0,338,14.4
29.9,0,1006.9083333333332,85.375,6.0,348,14.7
29.6,0,1006.9708333333332,85.625,6.0,338,14.2
30.2,8,1007.0208333333334,85.875,6.0,306,17.6
28.2,23,1007.1,86.125,6.0,309,21.0
28.7,35,1007.1333333333332,86.375,6.0,327,21.9
29.8,0,1007.1875,86.625,6.0,14,16.2
29.6,0,1007.25,86.875,6.0,37,16.3
30.1,0,1007.2916666666666,87.125,6.0,17,15.5
29.4,5,1007.325,87.375,6.0,9,19.9
27.7,20,1007.3333333333334,87.625,6.0,35,21.4
28.6,20,1007.4083333333332,87.875,6.0,44,22.3
26.9,0,1007.4166666666666,88.125,6.0,6,14.1
26.1,0,1007.45,88.375,6.0,29,14.0
27.2,0,1007.5125,88.625,6.0,34,15.0
26.6,5,1006.8541666666666,80.125,6.125,41,18.1
25.1,25,1006.8666666666668,80.25,6.125,50,18.7
25.4,26,1006.325,80.875,6.125,56,20.2
29.7,0,1008.6333333333332,68.875,6.25,13,13.4
29.0,0,1008.5333333333332,69.125,6.25,16,13.8
29.7,0,1008.5208333333334,69.375,6.25,13,13.8
28.8,15,1008.4541666666668,69.625,6.25,14,19.7
26.4,25,1008.3916666666668,69.875,6.25,12,20.6
28.2,10,1008.3416666666668,70.125,6.25,30,22.3
30.6,0,1008.2958333333332,70.375,6.25,20,16.0
29.7,0,1008.2125,70.625,6.25,26,16.1
30.7,0,1008.1791666666668,70.875,6.25,22,16.6
30.4,28,1008.1541666666668,71.125,6.25,20,20.5
27.8,15,1008.1041666666666,71.375,6.25,23,21.9
29.0,18,1008.0708333333332,71.625,6.25,37,23.5
30.7,0,1008.05,71.875,6.25,26,16.5
29.7,0,1007.9708333333332,72.125,6.25,28,16.3
30.3,0,1007.9333333333334,72.375,6.25,28,17.0
31.0,23,1007.9,72.625,6.25,24,21.0
27.2,20,1007.825,72.875,6.25,22,22.3
28.4,19,1007.7708333333334,73.125,6.25,25,24.1
28.5,0,1007.7291666666666,73.375,6.25,48,15.4
28.1,0,1007.6458333333334,73.625,6.25,56,14.5
27.8,0,1007.6166666666668,73.875,6.25,37,15.4
29.6,10,1007.5625,74.125,6.25,46,18.9
26.0,13,1007.4791666666666,74.375,6.25,48,20.6
26.8,10,1007.4333333333334,74.625,6.25,48,22.3
25.8,0,1007.375,74.875,6.25,25,11.5
24.4,0,1007.2916666666666,75.125,6.25,73,10.2
26.9,3,1007.25,75.375,6.25,79,10.0
25.4,40,1007.1541666666668,75.625,6.25,91,17.0
22.3,18,1007.1083333333332,75.875,6.25,95,18.6
23.0,18,1007.0541666666668,76.125,6.25,112,20.4
25.4,0,1006.975,76.375,6.25,8,11.8
22.7,0,1006.9416666666666,76.625,6.25,80,13.7
25.1,0,1006.8833333333332,76.875,6.25,97,13.5
23.4,5,1006.825,77.125,6.25,101,18.3
21.6,20,1006.7666666666668,77.375,6.25,105,18.8
21.5,10,1006.725,77.625,6.25,110,19.2
27.9,0,1006.6541666666668,77.875,6.25,350,17.5
26.8,0,1006.6333333333332,78.125,6.25,323,16.9
27.8,5,1006.5958333333332,78.375,6.25,323,17.3
25.7,58,1006.5916666666668,78.625,6.25,334,22.0
24.5,63,1006.5875,78.875,6.25,291,21.6
23.6,48,1006.6083333333332,79.125,6.25,293,21.9
28.8,0,1006.6125,79.375,6.25,29,17.0
27.5,0,1006.6708333333332,79.625,6.25,1,15.0
27.7,3,1006.9666666666668,80.125,6.25,14,15.4
26.9,43,1007.5375,80.625,6.25,6,22.1
24.9,55,1006.3,80.875,6.25,346,21.9
25.2,48,1006.0125,81.125,6.25,299,22.3
29.2,0,1005.8833333333332,81.375,6.25,31,17.9
28.3,0,1005.9083333333332,81.625,6.25,343,15.9
28.3,5,1005.875,81.875,6.25,359,15.7
27.3,48,1005.9083333333332,82.125,6.25,353,22.1
25.3,55,1005.9375,82.375,6.25,328,22.5
25.5,40,1005.9958333333334,82.625,6.25,15,22.7
29.3,0,1006.0625,82.875,6.25,46,17.8
28.9,0,1006.1291666666666,83.125,6.25,10,15.0
28.1,3,1006.2458333333334,83.375,6.25,29,15.5
27.2,45,1006.325,83.625,6.25,32,22.1
25.9,55,1006.3666666666668,83.875,6.25,31,22.4
26.3,36,1006.4708333333332,84.125,6.25,72,23.2
29.4,0,1006.5375,84.375,6.25,44,17.0
29.2,0,1006.6041666666666,84.625,6.25,31,14.2
27.9,3,1006.6666666666666,84.875,6.25,32,15.6
27.1,40,1006.7833333333332,85.125,6.25,48,22.9
25.4,33,1006.8416666666668,85.375,6.25,39,22.4
26.2,33,1006.9208333333332,85.625,6.25,65,23.0
29.6,0,1007.0,85.875,6.25,45,17.6
29.2,0,1007.0666666666666,86.125,6.25,35,15.1
28.0,5,1007.1125,86.375,6.25,32,16.5
27.5,40,1007.15,86.625,6.25,39,24.7
26.4,45,1007.2083333333334,86.875,6.25,41,24.5
26.6,33,1007.2708333333334,87.125,6.25,48,24.6
26.7,0,1007.3041666666668,87.375,6.25,38,25.1
26.9,0,1007.3583333333332,87.625,6.25,39,25.2
27.1,5,1007.375,87.875,6.25,30,24.9
26.9,40,1007.4083333333332,88.125,6.25,29,25.1
26.4,45,1007.4333333333334,88.375,6.25,32,25.5
26.8,33,1007.5041666666666,88.625,6.25,38,25.6
26.6,0,1006.95,80.0,6.375,41,25.4
26.4,0,1008.6083333333332,68.875,6.5,41,25.5
27.0,48,1008.5416666666666,69.125,6.5,35,25.2
26.8,68,1008.4708333333332,69.375,6.5,36,25.4
26.6,83,1008.4333333333334,69.625,6.5,42,25.9
26.8,63,1008.3833333333332,69.875,6.5,49,26.0
26.5,0,1008.3125,70.125,6.5,42,25.5
26.3,0,1008.275,70.375,6.5,40,25.5
26.9,50,1008.2208333333332,70.625,6.5,37,25.2
27.1,78,1008.1875,70.875,6.5,42,25.8
26.6,85,1008.15,71.125,6.5,48,25.8
26.8,68,1008.1166666666668,71.375,6.5,55,26.1
26.5,0,1008.0666666666666,71.625,6.5,42,25.5
26.3,0,1008.0166666666668,71.875,6.5,40,25.5
27.0,60,1007.9833333333332,72.125,6.5,39,25.2
26.8,100,1007.9291666666668,72.375,6.5,51,26.1
26.8,95,1007.875,72.625,6.5,53,25.9
26.8,88,1007.8333333333334,72.875,6.5,61,26.1
26.5,0,1007.7583333333332,73.125,6.5,41,25.5
26.5,0,1007.7041666666668,73.375,6.5,41,25.7
27.0,78,1007.6291666666666,73.625,6.5,40,25.2
26.9,100,1007.5708333333332,73.875,6.5,55,26.0
26.9,88,1007.5166666666668,74.125,6.5,56,26.0
26.8,83,1007.4416666666666,74.375,6.5,64,26.2
26.5,0,1007.3916666666668,74.625,6.5,39,25.6
26.5,0,1007.3291666666668,74.875,6.5,41,25.8
27.1,78,1007.2583333333332,75.125,6.5,48,26.1
26.9,100,1007.2041666666668,75.375,6.5,60,26.0
27.0,88,1007.1583333333332,75.625,6.5,60,26.0
26.9,83,1007.0583333333334,75.875,6.5,66,26.4
26.5,0,1007.0041666666666,76.125,6.5,39,25.8
26.3,0,1006.9583333333334,76.375,6.5,40,25.8
27.0,73,1006.8375,76.625,6.5,50,26.0
27.0,98,1006.7833333333332,76.875,6.5,63,26.2
27.2,80,1006.7416666666668,77.125,6.5,62,26.0
27.0,75,1006.65,77.375,6.5,67,26.5
26.5,0,1006.6041666666666,77.625,6.5,37,25.9
26.4,0,1006.5416666666666,77.875,6.5,38,25.8
27.0,83,1006.525,78.125,6.5,51,26.2
27.1,100,1006.5083333333332,78.375,6.5,67,26.5
27.3,80,1006.4875,78.625,6.5,64,26.2
27.0,71,1006.5166666666668,78.875,6.5,67,26.5
26.5,0,1006.5375,79.125,6.5,37,25.9
26.4,0,1006.5666666666666,79.375,6.5,38,25.8
27.0,83,1006.6333333333332,79.625,6.5,53,26.4
27.2,100,1007.1458333333334,80.125,6.5,70,26.5
27.4,80,1007.8916666666668,80.5,6.5,66,26.2
27.0,71,1007.4,80.625,6.5,67,26.6
26.5,0,1006.2333333333332,80.875,6.5,36,26.0
26.5,0,1006.0375,81.125,6.5,37,25.8
27.2,93,1005.7291666666666,81.375,6.5,57,26.5
27.5,98,1005.6208333333334,81.625,6.5,75,26.5
27.5,70,1005.6958333333332,82.125,6.5,70,26.5
27.2,60,1005.8041666666668,82.375,6.5,67,26.6
26.5,0,1005.8791666666666,82.625,6.5,35,26.0
26.5,0,1005.9541666666668,82.875,6.5,36,25.7
27.5,83,1006.0833333333334,83.125,6.5,60,26.5
27.6,98,1006.1333333333332,83.375,6.5,78,26.5
27.9,68,1006.2125,83.625,6.5,74,26.5
27.1,58,1006.3333333333334,83.875,6.5,67,26.7
26.5,0,1006.4,84.125,6.5,33,25.9
26.5,3,1006.4791666666666,84.375,6.5,36,25.6
27.5,95,1006.5458333333332,84.625,6.5,60,26.5
27.6,98,1006.6416666666668,84.875,6.5,80,26.5
27.8,63,1006.7291666666666,85.125,6.5,74,26.5
27.1,49,1006.8,85.375,6.5,67,26.7
26.5,0,1006.9,85.625,6.5,32,25.9
26.5,0,1006.9541666666668,85.875,6.5,35,25.7
27.8,95,1007.0125,86.125,6.5,63,26.3
27.7,95,1007.0791666666668,86.375,6.5,82,26.6
27.9,60,1007.1541666666668,86.625,6.5,75,26.6
27.1,43,1007.1791666666668,86.875,6.5,69,26.7
26.5,0,1007.2291666666666,87.125,6.5,32,25.8
26.7,0,1007.2666666666668,87.375,6.5,36,25.8
27.5,98,1007.3458333333332,87.625,6.5,66,26.5
27.8,98,1007.3625,87.875,6.5,84,26.7
28.1,55,1007.3916666666668,88.125,6.5,80,26.9
27.3,44,1007.4583333333334,88.375,6.5,70,26.8
26.5,0,1007.4958333333334,88.625,6.5,30,25.8
26.7,0,1007.3666666666668,80.25,6.625,36,25.7
27.5,98,1005.5958333333332,81.75,6.625,66,26.5
27.9,95,1008.5458333333332,68.875,6.75,85,26.6
28.1,55,1008.5041666666666,69.125,6.75,81,27.0
27.4,38,1008.4541666666668,69.375,6.75,70,26.9
26.5,0,1008.3958333333334,69.625,6.75,30,25.8
26.6,3,1008.3666666666668,69.875,6.75,36,25.8
27.5,98,1008.3083333333334,70.125,6.75,68,26.4
27.8,88,1008.25,70.375,6.75,85,26.4
28.1,55,1008.225,70.625,6.75,82,27.0
27.4,36,1008.1833333333334,70.875,6.75,70,26.9
26.6,0,1008.1458333333334,71.125,6.75,30,25.8
26.8,5,1008.1083333333332,71.375,6.75,36,25.8
27.5,98,1008.0416666666666,71.625,6.75,71,26.3
27.9,80,1007.9958333333334,71.875,6.75,85,26.4
28.2,50,1007.9791666666666,72.125,6.75,85,27.0
27.4,28,1007.925,72.375,6.75,70,26.9
28.1,0,1007.8541666666666,72.625,6.75,49,27.0
